IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
109,866,109,109,5.67565,5.68085,5.67565,5.67565,0.0100001,3.2152e+07,2.31247e+08,5.18534e+07,5.15894e+07,0,0,0,0,0,0,0,0,107,864,107,107
109,866,109,109,5.67565,5.68085,5.67565,5.67565,0.100001,3.2152e+07,2.31247e+08,4.86093e+07,4.07385e+07,0,0,0,0,0,0,0,0,107,864,107,107
109,866,109,109,5.67565,5.68085,5.67565,5.67565,0.5,3.2152e+07,2.31247e+08,4.66748e+07,4.14746e+07,0,0,0,0,0,0,0,0,107,864,107,107
109,866,109,109,5.67565,5.68085,5.67565,5.67565,1,3.2152e+07,2.31247e+08,4.21339e+07,4.02115e+07,0,0,0,0,0,0,0,0,107,864,107,107
123,976,123,123,5.67164,5.68098,5.67164,5.67164,0.0100001,2.61476e+07,1.95143e+08,4.24769e+07,4.0486e+07,0,0,0,0,0,0,0,0,121,974,121,121
123,976,123,123,5.67164,5.68098,5.67164,5.67164,0.100001,2.61476e+07,1.95143e+08,3.98025e+07,4.05464e+07,0,0,0,0,0,0,0,0,121,974,121,121
123,976,123,123,5.67164,5.68098,5.67164,5.67164,0.5,2.61476e+07,1.95143e+08,3.90808e+07,3.6912e+07,0,0,0,0,0,0,0,0,121,974,121,121
123,976,123,123,5.67164,5.68098,5.67164,5.67164,1,2.61476e+07,1.95143e+08,3.68773e+07,3.65099e+07,0,0,0,0,0,0,0,0,121,974,121,121
95,752,95,95,5.67476,5.6804,5.67476,5.67476,0.0100001,1.5396e+07,1.08429e+08,1.90722e+07,1.72197e+07,0,0,0,0,0,0,0,0,93,750,93,93
95,752,95,95,5.67476,5.6804,5.67476,5.67476,0.100001,1.5396e+07,1.08429e+08,1.79712e+07,1.7961e+07,0,0,0,0,0,0,0,0,93,750,93,93
95,752,95,95,5.67476,5.6804,5.67476,5.67476,0.5,1.5396e+07,1.08429e+08,1.66105e+07,1.23348e+07,0,0,0,0,0,0,0,0,93,750,93,93
95,752,95,95,5.67476,5.6804,5.67476,5.67476,1,1.5396e+07,1.08429e+08,1.53154e+07,1.54339e+07,0,0,0,0,0,0,0,0,93,750,93,93
126,1005,126,126,5.67702,5.68098,5.67702,5.67702,0.0100001,1.06885e+07,1.01396e+08,1.75845e+07,2.02465e+07,0,0,0,0,0,0,0,0,124,1003,124,124
126,1005,126,126,5.67702,5.68098,5.67702,5.67702,0.100001,1.06885e+07,1.01396e+08,2.10973e+07,2.17739e+07,0,0,0,0,0,0,0,0,124,1003,124,124
126,1005,126,126,5.67702,5.68098,5.67702,5.67702,0.5,1.06885e+07,1.01396e+08,2.16161e+07,2.06414e+07,0,0,0,0,0,0,0,0,124,1003,124,124
126,1005,126,126,5.67702,5.68098,5.67702,5.67702,1,1.06885e+07,1.01396e+08,1.91809e+07,1.74559e+07,0,0,0,0,0,0,0,0,124,1003,124,124
118,939,118,118,5.67506,5.68026,5.67506,5.67506,0.0100001,9.3727e+06,7.21962e+07,2.06627e+07,1.6497e+07,0,0,0,0,0,0,0,0,116,937,116,116
