IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
3,24,283,237,-2.23693,-2.07453,-2.04774,-2.04851,0.5,104317,1.21108e+06,1.94659e+07,1.44698e+07,0,0,0,0,0,1,1,1,1,21,261,215
3,24,1083,894,-2.23693,-2.07453,-2.04341,-2.05094,1,104317,1.21108e+06,7.70959e+07,6.11849e+07,0,0,0,0,0,1,1,1,1,21,1065,872
42,5,43,41,-0.944322,-3.11428e+15,-0.942403,-0.943857,0.0100001,1.26144e+06,134939,1.31275e+06,1.37346e+06,0,-2147483648,0,0,1,1,1,1,1,1,1,1
42,5,3,3,-0.944322,-3.11428e+15,-0.784597,-0.787307,0.100001,1.26144e+06,134939,101796,103566,0,-2147483648,0,0,1,1,0,0,1,1,1,1
42,5,4,4,-0.944322,-3.11428e+15,-1.62003e+13,-3.74742e+12,0.5,1.26144e+06,134939,158593,190084,0,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
42,5,40,40,-0.944322,-3.11428e+15,-0.942805,-0.944697,1,1.26144e+06,134939,1.47068e+06,1.31957e+06,0,-2147483648,0,0,1,1,1,1,1,1,1,1
72,44,65,61,-2.04423,-2.04067,-2.04619,-2.04642,0.0100001,2.32968e+06,1.29798e+06,2.24029e+06,2.36424e+06,0,0,0,0,1,1,1,1,10,6,3,3
72,44,92,83,-2.04423,-2.04067,-2.0426,-2.04327,0.100001,2.32968e+06,1.29798e+06,4.98877e+06,3.90452e+06,0,0,0,0,1,1,1,1,10,6,29,24
72,44,311,276,-2.04423,-2.04067,-2.04139,-2.04125,0.5,2.32968e+06,1.29798e+06,2.15014e+07,1.67525e+07,0,0,0,0,1,1,1,1,10,6,263,214
72,44,1287,1052,-2.04423,-2.04067,-2.0417,-2.03953,1,2.32968e+06,1.29798e+06,8.46948e+07,6.74736e+07,0,0,0,0,1,1,1,1,10,6,1238,1007
36,58,15,31,-0.922489,-0.752027,-0.479382,-0.519398,0.100001,859988,2.44498e+06,925145,2.01374e+06,0,0,0,0,0,0,0,0,34,56,13,29
36,58,5,5,-0.922489,-0.752027,-0.375713,-0.377772,0.5,859988,2.44498e+06,196200,185352,0,0,0,0,0,0,0,0,34,56,3,3
36,58,15,14,-0.922489,-0.752027,-0.379357,-0.377671,1,859988,2.44498e+06,844684,910604,0,0,0,0,0,0,0,0,34,56,13,12
20,3,5,18,-1.58582,-1.95519,-1.32168,-1.24127,0.0100001,724685,78357,240267,1.15424e+06,0,0,0,0,0,0,0,0,18,1,3,16
20,3,17,15,-1.58582,-1.95519,-1.107,-1.11339,0.100001,724685,78357,979044,928858,0,0,0,0,0,0,0,0,18,1,15,13
20,3,107,89,-1.58582,-1.95519,-1.08476,-1.08402,0.5,724685,78357,6.25952e+06,5.61031e+06,0,0,0,0,0,0,0,0,18,1,105,87
20,3,378,312,-1.58582,-1.95519,-1.08183,-1.08261,1,724685,78357,2.24725e+07,1.84494e+07,0,0,0,0,0,0,0,0,18,1,376,310
19,3,3,3,-2.09504,-2.14733,-1.71825,-1.73109,0.0100001,512447,65800,103870,90468,0,0,0,0,1,0,0,0,5,1,1,1
19,3,8,8,-2.09504,-2.14733,-2.1575,-2.04986,0.100001,512447,65800,431017,390804,0,0,0,0,1,0,1,1,5,1,5,4
19,3,118,97,-2.09504,-2.14733,-7.48993e+12,-2.09888,1,512447,65800,6.62015e+06,5.02813e+06,0,0,-2147483648,0,1,0,1,1,5,1,115,94
64,66,51,50,-2.04305,-2.04545,-2.04534,-2.04325,0.0100001,1.97375e+06,2.17423e+06,1.71713e+06,1.49064e+06,0,0,0,0,1,1,1,1,6,8,2,1
64,66,66,63,-2.04305,-2.04545,-2.04549,-2.04802,0.100001,1.97375e+06,2.17423e+06,2.27823e+06,2.25416e+06,0,0,0,0,1,1,1,1,6,8,13,11
