IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
453,430,450,464,0.0977651,0.0840891,0.0854326,0.0868461,0.100001,1.7623e+08,1.60995e+08,2.74316e+08,2.34299e+08,0,0,0,0,0,0,0,0,451,427,447,460
453,430,473,474,0.0977651,0.0840891,0.0975595,0.0970125,0.5,1.7623e+08,1.60995e+08,2.22709e+08,2.05212e+08,0,0,0,0,0,0,0,0,451,427,471,472
453,430,499,457,0.0977651,0.0840891,0.0971033,0.0977968,1,1.7623e+08,1.60995e+08,2.00409e+08,1.20874e+08,0,0,0,0,0,0,0,0,451,427,497,455
123,139,120,121,0.0812862,0.0804505,0.0811926,0.0803416,0.5,1.8138e+07,2.13551e+07,3.17421e+07,2.56312e+07,0,0,0,0,0,0,0,0,121,137,118,119
123,139,121,122,0.0812862,0.0804505,0.081021,0.0808786,1,1.8138e+07,2.13551e+07,2.85053e+07,2.74481e+07,0,0,0,0,0,0,0,0,121,137,119,120
322,330,355,362,0.0818373,0.0843178,0.0832507,0.0869238,0.5,4.07168e+07,4.01453e+07,8.01873e+07,8.36573e+07,0,0,0,0,0,0,0,0,320,328,353,360
322,330,435,457,0.0818373,0.0843178,0.0883859,0.0901681,1,4.07168e+07,4.01453e+07,9.13264e+07,1.07038e+08,0,0,0,0,0,0,0,0,320,328,433,455
414,426,370,427,0.114083,0.120044,0.0878391,0.0787861,0.100001,5.24487e+07,4.7976e+07,6.84715e+07,8.5116e+07,0,0,0,0,0,0,0,0,412,424,367,424
414,426,392,393,0.114083,0.120044,0.118538,0.119955,0.5,5.24487e+07,4.7976e+07,8.12542e+07,8.41845e+07,0,0,0,0,0,0,0,0,412,424,390,391
414,426,402,406,0.114083,0.120044,0.115659,0.114905,1,5.24487e+07,4.7976e+07,7.96381e+07,8.85674e+07,0,0,0,0,0,0,0,0,412,424,400,404
330,371,321,321,0.0810424,0.0815641,0.0811357,0.0813614,0.100001,4.26499e+07,4.42795e+07,6.93262e+07,6.8862e+07,0,0,0,0,0,0,0,0,328,369,319,319
330,371,322,323,0.0810424,0.0815641,0.0815399,0.0809711,0.5,4.26499e+07,4.42795e+07,7.04583e+07,6.51463e+07,0,0,0,0,0,0,0,0,328,369,320,321
