IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
48,941,48,48,4648.09,4648.1,4648.09,4648.09,1,1.35644e+08,9.63602e+08,5.96062e+07,5.90742e+07,0,0,0,0,0,0,0,0,46,939,46,46
50,988,50,50,4648.09,4648.1,4648.09,4648.09,1,3.53152e+07,4.61508e+08,3.27229e+07,3.54208e+07,0,0,0,0,0,0,0,0,48,986,48,48
45,889,45,45,4648.09,4648.1,4648.09,4648.09,1,1.67188e+07,3.22842e+08,2.20923e+07,2.48194e+07,0,0,0,0,0,0,0,0,43,887,43,43
48,961,48,48,4648.1,4648.1,4648.1,4648.1,1,1.79139e+07,3.41453e+08,2.8413e+07,2.80778e+07,0,0,0,0,0,0,0,0,46,959,46,46
47,937,47,47,4648.09,4648.1,4648.09,4648.09,1,1.47953e+07,3.33569e+08,2.91681e+07,3.06042e+07,0,0,0,0,0,0,0,0,45,935,45,45
32,609,32,32,4648.09,4648.1,4648.09,4648.09,1,1.17659e+07,2.13389e+08,2.00407e+07,1.94961e+07,0,0,0,0,0,0,0,0,30,607,30,30
47,925,47,47,4648.09,4648.1,4648.09,4648.09,1,1.67741e+07,3.26977e+08,1.8585e+07,1.84746e+07,0,0,0,0,0,0,0,0,45,923,45,45
50,988,50,50,4648.09,4648.1,4648.09,4648.09,1,1.15742e+07,2.19407e+08,1.80042e+07,1.86766e+07,0,0,0,0,0,0,0,0,48,986,48,48
40,775,40,40,4648.09,4648.1,4648.09,4648.09,1,7.48501e+06,1.66204e+08,1.63473e+07,1.44938e+07,0,0,0,0,0,0,0,0,38,773,38,38
49,963,49,49,4648.09,4648.1,4648.09,4648.09,1,8.86781e+06,2.02573e+08,1.86296e+07,1.86872e+07,0,0,0,0,0,0,0,0,47,961,47,47
45,894,45,45,4648.09,4648.1,4648.09,4648.09,1,8.92957e+06,1.81979e+08,1.60326e+07,1.74872e+07,0,0,0,0,0,0,0,0,43,892,43,43
40,794,40,40,4648.1,4648.1,4648.1,4648.1,1,9.27798e+06,1.65598e+08,1.40464e+07,1.57673e+07,0,0,0,0,0,0,0,0,38,792,38,38
51,1015,51,51,4648.09,4648.1,4648.09,4648.09,1,1.02982e+07,2.12274e+08,1.82315e+07,1.80151e+07,0,0,0,0,0,0,0,0,49,1013,49,49
46,914,46,46,4648.09,4648.1,4648.09,4648.09,1,9.84066e+06,1.88453e+08,1.86646e+07,1.64464e+07,0,0,0,0,0,0,0,0,44,912,44,44
43,846,43,43,4648.09,4648.1,4648.09,4648.09,1,8.78283e+06,1.65983e+08,1.3269e+07,1.32154e+07,0,0,0,0,0,0,0,0,41,844,41,41
48,946,48,48,4648.09,4648.1,4648.09,4648.09,1,8.54245e+06,1.85185e+08,1.5698e+07,1.71533e+07,0,0,0,0,0,0,0,0,46,944,46,46
43,837,43,43,4648.09,4648.1,4648.09,4648.09,1,8.46725e+06,1.63108e+08,1.49574e+07,1.51124e+07,0,0,0,0,0,0,0,0,41,835,41,41
