IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
39,54,80,88,-61.5753,-55.4607,-57.2864,-57.4884,0.5,1.76497e+06,2.35274e+06,2.44665e+06,2.4904e+06,0,0,0,0,0,1,1,1,37,33,25,41
39,54,73,3,-61.5753,-55.4607,-58.8665,-17.4449,1,1.76497e+06,2.35274e+06,1.32618e+06,37448,0,0,0,0,0,1,1,0,37,33,15,1
41,26,3,19,-55.278,-60.5695,-59.5997,-55.417,0.5,784277,1.27369e+06,180349,839770,0,0,0,0,1,1,0,1,14,23,1,1
41,26,8,27,-55.278,-60.5695,-55.4033,-55.3621,1,784277,1.27369e+06,156413,495493,0,0,0,0,1,1,1,1,14,23,2,2
97,22,69,67,-57.0207,-55.5854,-57.6814,-58.163,0.5,2.50733e+06,440210,1.56236e+06,1.48894e+06,0,0,0,0,1,1,1,1,40,14,11,20
97,22,12,26,-57.0207,-55.5854,-56.7871,-55.7021,1,2.50733e+06,440210,288176,492274,0,0,0,0,1,1,1,1,40,14,1,1
8,5,47,63,-5.8406e+16,-5.01098e+12,-7.23031e+13,-2.38939e+13,0.5,185805,120758,3.47044e+06,2.98533e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,5,2,44,60
8,5,25,37,-5.8406e+16,-5.01098e+12,-5.23107e+19,-3.42472e+13,1,185805,120758,1.10371e+06,1.86649e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,5,2,22,34
25,36,3,3,-55.5197,-55.8086,-59.254,-58.0075,0.5,1.18901e+06,732903,53805,71668,0,0,0,0,1,1,0,0,1,12,1,1
25,36,28,4,-55.5197,-55.8086,-55.9118,-56.7351,1,1.18901e+06,732903,598145,102400,0,0,0,0,1,1,1,0,1,12,1,2
3,5,31,4,-11.9684,-5.28459,-55.38,-59.7593,0.5,33458,100937,1.74437e+06,140310,0,0,0,0,0,0,1,0,1,3,16,2
3,5,3,3,-11.9684,-5.28459,-14.0656,-12.322,1,33458,100937,74310,52141,0,0,0,0,0,0,0,0,1,3,1,1
103,24,30,51,-57.1357,-56.5558,-58.1735,-57.9561,1,2.31757e+06,564882,657738,2.75392e+06,0,0,0,0,1,1,1,1,45,21,13,11
15,27,9,9,-8.87297e+17,-4.38404e+13,-2.1987e+14,-1.90116e+13,0.5,987481,721930,179927,178531,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,13,24,7,7
15,27,27,1280,-8.87297e+17,-4.38404e+13,-5.58694e+17,-1.10866e+12,1,987481,721930,1.61916e+06,5.45694e+07,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,13,24,25,1277
9,37,67,83,-56.8019,-55.3932,-57.6334,-57.1273,0.5,154434,709807,3.78281e+06,3.1901e+06,0,0,0,0,1,1,1,1,1,21,26,40
9,37,27,16,-56.8019,-55.3932,-55.7787,-55.3558,1,154434,709807,680883,285857,0,0,0,0,1,1,1,1,1,21,1,2
9,45,409,13,-3.49719e+13,-4.15402e+13,-9.89408e+11,-4.29425e+15,0.100001,111113,837791,2.00859e+07,645112,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,7,43,407,11
9,45,12,40,-3.49719e+13,-4.15402e+13,-4.93245e+13,-1.2896e+12,1,111113,837791,1.02842e+06,1.46684e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,7,43,10,38
3369,32,510,1088,-2.00152e+13,-1.20636e+14,-8.31562e+11,-1.06242e+12,0.5,9.03791e+07,686658,2.14229e+07,4.72228e+07,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,3367,30,508,1086
95,41,100,17,-57.6815,-55.9435,-57.4329,-56.2023,1,1.61063e+06,544197,3.40675e+06,595737,0,0,0,0,1,1,1,1,31,11,33,7
100,47,93,23,-57.712,-56.8723,-57.9527,-56.4016,1,1.79313e+06,599180,4.04279e+06,736094,0,0,0,0,1,1,1,0,25,8,25,21
27,18,11,9,-55.2799,-59.4333,-59.057,-56.6379,0.5,330148,250564,184509,120247,0,0,0,0,1,1,1,1,1,15,1,1
27,18,26,9,-55.2799,-59.4333,-55.3881,-55.2962,1,330148,250564,333084,144967,0,0,0,0,1,1,1,1,1,15,1,2
87,44,72,82,-57.857,-56.8204,-58.0145,-57.6978,0.5,1.53033e+06,576560,1.62873e+06,2.20372e+06,0,0,0,0,1,1,1,1,23,7,2,7
87,44,89,5,-57.857,-56.8204,-57.7384,-55.4815,1,1.53033e+06,576560,1.86615e+06,165516,0,0,0,0,1,1,1,0,23,7,23,3
6,28,4,4,-2.61229e+20,-9.58638e+11,-7.85704e+14,-6.13617e+13,0.100001,72831,445528,78583,78666,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,4,25,2,2
102,51,95,79,-59.2391,-58.3218,-59.2807,-59.3796,0.5,2.22955e+06,1.03778e+06,2.66381e+06,1.93513e+06,0,0,0,0,1,1,1,1,28,5,16,22
102,51,3,26,-59.2391,-58.3218,-57.4851,-57.7773,1,2.22955e+06,1.03778e+06,32493,334902,0,0,0,0,1,1,0,1,28,5,1,1
124,113,126,132,-58.8128,-58.5234,-58.7643,-58.7396,0.5,1.60876e+06,1.7352e+06,3.44806e+06,2.90186e+06,0,0,0,0,1,1,1,1,9,4,4,14
124,113,119,39,-58.8128,-58.5234,-58.8994,-57.6619,1,1.60876e+06,1.7352e+06,3.58471e+06,1.07348e+06,0,0,0,0,1,1,1,1,9,4,9,1
3,34,44,41,-59.4641,-56.1052,-57.2956,-57.22,0.5,26615,800263,1.6763e+06,1.32519e+06,0,0,0,0,0,1,1,1,1,8,21,28
3,34,16,25,-59.4641,-56.1052,-55.4124,-55.8561,1,26615,800263,288891,530944,0,0,0,0,0,1,1,1,1,8,1,1
120,106,121,140,-58.9542,-58.3228,-58.7407,-58.6932,0.5,4.09685e+06,2.53609e+06,3.18252e+06,4.41608e+06,0,0,0,0,1,1,1,1,17,7,3,23
120,106,131,92,-58.9542,-58.3228,-58.7803,-58.278,1,4.09685e+06,2.53609e+06,4.21694e+06,2.79318e+06,0,0,0,0,1,1,1,1,17,7,15,1
