IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
247,236,247,247,-7.48096,-7.48086,-7.48094,-7.48094,0.0100001,297315,258230,201070,215192,0,0,0,0,1,1,1,1,1,3,1,1
247,236,195,195,-7.48096,-7.48086,-7.48086,-7.48086,0.100001,297315,258230,134503,173025,0,0,0,0,1,1,1,1,1,3,3,3
247,236,224,224,-7.48096,-7.48086,-7.48088,-7.48088,0.5,297315,258230,182514,144102,0,0,0,0,1,1,1,1,1,3,1,1
247,236,238,238,-7.48096,-7.48086,-7.48087,-7.48087,1,297315,258230,190193,184736,0,0,0,0,1,1,1,1,1,3,1,1
34,242,250,250,-7.48135,-7.48098,-7.48092,-7.48092,0.0100001,9209,185715,252748,205403,0,0,0,0,1,1,1,1,3,5,9,9
34,242,217,217,-7.48135,-7.48098,-7.48097,-7.48097,0.100001,9209,185715,132227,193506,0,0,0,0,1,1,1,1,3,5,19,19
34,242,234,234,-7.48135,-7.48098,-7.48088,-7.48088,0.5,9209,185715,187259,141248,0,0,0,0,1,1,1,1,3,5,4,4
34,242,246,246,-7.48135,-7.48098,-7.48094,-7.48094,1,9209,185715,199122,237206,0,0,0,0,1,1,1,1,3,5,7,7
248,241,246,246,-7.48097,-7.48098,-7.48088,-7.48088,0.0100001,241455,202628,239988,255637,0,0,0,0,1,1,1,1,2,1,1,1
248,241,252,252,-7.48097,-7.48098,-7.48093,-7.48093,0.100001,241455,202628,306364,252884,0,0,0,0,1,1,1,1,2,1,7,7
248,241,230,230,-7.48097,-7.48098,-7.48096,-7.48096,0.5,241455,202628,247085,134820,0,0,0,0,1,1,1,1,2,1,1,1
248,241,242,242,-7.48097,-7.48098,-7.48092,-7.48092,1,241455,202628,189460,256794,0,0,0,0,1,1,1,1,2,1,1,1
245,230,247,247,-7.48098,-7.48089,-7.48096,-7.48096,0.0100001,219995,263717,399679,224047,0,0,0,0,1,1,1,1,1,1,1,1
245,230,237,237,-7.48098,-7.48089,-7.48096,-7.48096,0.100001,219995,263717,245815,255735,0,0,0,0,1,1,1,1,1,1,2,2
245,230,223,223,-7.48098,-7.48089,-7.48087,-7.48087,0.5,219995,263717,224085,200474,0,0,0,0,1,1,1,1,1,1,1,1
245,230,238,238,-7.48098,-7.48089,-7.48096,-7.48096,1,219995,263717,243789,303622,0,0,0,0,1,1,1,1,1,1,1,1
248,153,246,246,-7.48091,-7.48086,-7.48094,-7.48094,0.0100001,203190,111850,317624,237785,0,0,0,0,1,1,1,1,2,3,5,5
248,153,275,275,-7.48091,-7.48086,-7.48137,-7.48137,0.100001,203190,111850,265696,398185,0,0,0,0,1,1,1,1,2,3,1,1
248,153,241,241,-7.48091,-7.48086,-7.48095,-7.48095,0.5,203190,111850,320593,291464,0,0,0,0,1,1,1,1,2,3,2,2
248,153,247,247,-7.48091,-7.48086,-7.48094,-7.48094,1,203190,111850,186687,256751,0,0,0,0,1,1,1,1,2,3,3,3
51,62,60,60,-0.463194,-0.462881,-0.462981,-0.462981,0.0100001,75002,85807,85423,84898,0,0,0,0,1,1,1,1,1,7,5,5
51,62,26,26,-0.463194,-0.462881,-0.463354,-0.463354,0.100001,75002,85807,29216,30301,0,0,0,0,1,1,1,1,1,7,1,1
51,62,56,56,-0.463194,-0.462881,-0.463053,-0.463053,0.5,75002,85807,83837,85403,0,0,0,0,1,1,1,1,1,7,3,3
51,62,65,65,-0.463194,-0.462881,-0.463098,-0.463098,1,75002,85807,110191,107616,0,0,0,0,1,1,1,1,1,7,10,10
237,154,218,218,-7.48091,-7.48085,-7.48091,-7.48091,0.0100001,191256,110897,185439,165772,0,0,0,0,1,1,1,1,3,2,5,5
237,154,266,266,-7.48091,-7.48085,-7.48132,-7.48132,0.100001,191256,110897,238287,304541,0,0,0,0,1,1,1,1,3,2,1,1
237,154,242,242,-7.48091,-7.48085,-7.48097,-7.48097,0.5,191256,110897,428208,254653,0,0,0,0,1,1,1,1,3,2,2,2
237,154,247,247,-7.48091,-7.48085,-7.48086,-7.48086,1,191256,110897,390751,382262,0,0,0,0,1,1,1,1,3,2,3,3
