IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
426,547,525,525,7.00058,7.00058,7.00058,7.00058,0.0100001,182655,256349,162190,166330,0,0,0,0,1,1,1,1,1,9,4,4
426,547,444,444,7.00058,7.00058,7.00058,7.00058,0.100001,182655,256349,175175,157891,0,0,0,0,1,1,1,1,1,9,1,1
426,547,540,540,7.00058,7.00058,7.00058,7.00058,0.5,182655,256349,199705,245340,0,0,0,0,1,1,1,1,1,9,2,2
426,547,541,541,7.00058,7.00058,7.00058,7.00058,1,182655,256349,213533,189385,0,0,0,0,1,1,1,1,1,9,4,4
541,541,540,540,7.00058,7.00058,7.00057,7.00057,0.0100001,221792,193690,181850,279708,0,0,0,0,1,1,1,1,3,3,2,2
541,541,538,538,7.00058,7.00058,7.00058,7.00058,0.100001,221792,193690,360085,283043,0,0,0,0,1,1,1,1,3,3,11,11
541,541,537,537,7.00058,7.00058,7.00058,7.00058,0.5,221792,193690,350553,295081,0,0,0,0,1,1,1,1,3,3,1,1
541,541,537,537,7.00058,7.00058,7.00058,7.00058,1,221792,193690,320969,249881,0,0,0,0,1,1,1,1,3,3,1,1
547,559,546,546,7.00058,7.00058,7.00058,7.00058,0.0100001,285913,297596,347168,323969,0,0,0,0,1,1,1,1,14,1,8,8
547,559,532,532,7.00058,7.00058,7.00058,7.00058,0.100001,285913,297596,355296,324350,0,0,0,0,1,1,1,1,14,1,1,1
547,559,539,539,7.00058,7.00058,7.00058,7.00058,0.5,285913,297596,269648,241823,0,0,0,0,1,1,1,1,14,1,4,4
547,559,544,544,7.00058,7.00058,7.00058,7.00058,1,285913,297596,229280,335731,0,0,0,0,1,1,1,1,14,1,7,7
538,539,544,544,7.00058,7.00058,7.00058,7.00058,0.0100001,571873,235640,296430,327213,0,0,0,0,1,1,1,1,2,15,7,7
538,539,489,489,7.00058,7.00058,7.00058,7.00058,0.100001,571873,235640,188465,187206,0,0,0,0,1,1,1,1,2,15,1,1
538,539,541,541,7.00058,7.00058,7.00057,7.00057,0.5,571873,235640,216756,208130,0,0,0,0,1,1,1,1,2,15,3,3
538,539,538,538,7.00058,7.00058,7.00058,7.00058,1,571873,235640,224325,232466,0,0,0,0,1,1,1,1,2,15,5,5
539,547,543,543,7.00058,7.00058,7.00058,7.00058,0.0100001,207395,273224,263075,271979,0,0,0,0,1,1,1,1,1,9,6,6
539,547,468,468,7.00058,7.00058,7.00058,7.00058,0.100001,207395,273224,212469,215730,0,0,0,0,1,1,1,1,1,9,1,1
539,547,540,540,7.00058,7.00058,7.00057,7.00057,0.5,207395,273224,244422,221561,0,0,0,0,1,1,1,1,1,9,3,3
539,547,543,543,7.00058,7.00058,7.00058,7.00058,1,207395,273224,244036,228647,0,0,0,0,1,1,1,1,1,9,5,5
501,428,547,547,7.00058,7.00058,7.00058,7.00058,0.0100001,210548,192331,231546,250770,0,0,0,0,1,1,1,1,2,14,9,9
501,428,540,540,7.00058,7.00058,7.00058,7.00058,0.100001,210548,192331,215373,237699,0,0,0,0,1,1,1,1,2,14,1,1
501,428,541,541,7.00058,7.00058,7.00058,7.00058,0.5,210548,192331,227897,284385,0,0,0,0,1,1,1,1,2,14,4,4
501,428,545,545,7.00058,7.00058,7.00058,7.00058,1,210548,192331,243041,228393,0,0,0,0,1,1,1,1,2,14,8,8
297,294,296,296,250.01,250.01,250.01,250.01,0.0100001,127688,122773,142173,153705,0,0,0,0,1,1,1,1,1,1,4,4
297,294,284,284,250.01,250.01,250.01,250.01,0.100001,127688,122773,144380,102895,0,0,0,0,1,1,1,1,1,1,1,1
297,294,301,301,250.01,250.01,250.01,250.01,0.5,127688,122773,135127,123468,0,0,0,0,1,1,1,1,1,1,3,3
297,294,304,304,250.01,250.01,250.01,250.01,1,127688,122773,113968,125460,0,0,0,0,1,1,1,1,1,1,6,6
528,539,539,539,7.00058,7.00057,7.00058,7.00058,0.0100001,244245,215546,205862,213140,0,0,0,0,1,1,1,1,1,1,1,1
528,539,533,533,7.00058,7.00057,7.00058,7.00058,0.100001,244245,215546,148356,189285,0,0,0,0,1,1,1,1,1,1,6,6
528,539,535,535,7.00058,7.00057,7.00058,7.00058,0.5,244245,215546,244624,123517,0,0,0,0,1,1,1,1,1,1,1,1
528,539,539,539,7.00058,7.00057,7.00058,7.00058,1,244245,215546,212297,215819,0,0,0,0,1,1,1,1,1,1,1,1
548,527,546,546,7.00058,7.00058,7.00057,7.00057,0.0100001,221521,213853,242036,214109,0,0,0,0,1,1,1,1,10,4,8,8
548,527,527,527,7.00058,7.00058,7.00058,7.00058,0.100001,221521,213853,228188,243983,0,0,0,0,1,1,1,1,10,4,1,1
548,527,537,537,7.00058,7.00058,7.00058,7.00058,0.5,221521,213853,274814,256799,0,0,0,0,1,1,1,1,10,4,4,4
548,527,542,542,7.00058,7.00058,7.00058,7.00058,1,221521,213853,217354,144254,0,0,0,0,1,1,1,1,10,4,6,6
541,537,540,540,7.00058,7.00058,7.00058,7.00058,0.0100001,173910,257639,244631,190617,0,0,0,0,1,1,1,1,3,5,2,2
541,537,526,526,7.00058,7.00058,7.00058,7.00058,0.100001,173910,257639,165622,200626,0,0,0,0,1,1,1,1,3,5,13,13
541,537,538,538,7.00058,7.00058,7.00058,7.00058,0.5,173910,257639,263397,237615,0,0,0,0,1,1,1,1,3,5,1,1
541,537,519,519,7.00058,7.00058,7.00058,7.00058,1,173910,257639,230453,214906,0,0,0,0,1,1,1,1,3,5,1,1
519,538,539,539,7.00058,7.00058,7.00058,7.00058,0.0100001,119318,269993,257301,207601,0,0,0,0,1,1,1,1,1,1,1,1
519,538,474,474,7.00058,7.00058,7.00058,7.00058,0.100001,119318,269993,181575,174348,0,0,0,0,1,1,1,1,1,1,6,6
519,538,535,535,7.00058,7.00058,7.00058,7.00058,0.5,119318,269993,209598,97250,0,0,0,0,1,1,1,1,1,1,1,1
519,538,539,539,7.00058,7.00058,7.00058,7.00058,1,119318,269993,384950,290228,0,0,0,0,1,1,1,1,1,1,1,1
540,542,542,542,7.00058,7.00057,7.00058,7.00058,0.0100001,259663,217494,196516,220694,0,0,0,0,1,1,1,1,6,4,7,7
540,542,312,312,7.00058,7.00057,7.00058,7.00058,0.100001,259663,217494,161873,180856,0,0,0,0,1,1,1,1,6,4,4,4
540,542,545,545,7.00058,7.00057,7.00058,7.00058,0.5,259663,217494,298915,274481,0,0,0,0,1,1,1,1,6,4,13,13
540,542,562,562,7.00058,7.00057,7.00058,7.00058,1,259663,217494,267916,254398,0,0,0,0,1,1,1,1,6,4,24,24
