IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
112,802,112,112,0.0727846,0.0802458,0.0727846,0.0727846,0.0100001,5.21368e+07,3.25801e+08,7.21004e+07,7.44416e+07,0,0,0,0,0,0,0,0,110,800,110,110
112,802,112,112,0.0727846,0.0802458,0.0727846,0.0727846,0.100001,5.21368e+07,3.25801e+08,6.77289e+07,6.3113e+07,0,0,0,0,0,0,0,0,110,800,110,110
112,802,112,112,0.0727846,0.0802458,0.0727846,0.0727846,0.5,5.21368e+07,3.25801e+08,5.61998e+07,6.2829e+07,0,0,0,0,0,0,0,0,110,800,110,110
112,802,112,112,0.0727846,0.0802458,0.0727846,0.0727846,1,5.21368e+07,3.25801e+08,5.98066e+07,5.49866e+07,0,0,0,0,0,0,0,0,110,800,110,110
132,953,132,132,0.0798526,0.0814309,0.0798526,0.0798526,0.0100001,3.82059e+07,2.73753e+08,5.46521e+07,5.34473e+07,0,0,0,0,0,0,0,0,130,951,130,130
132,953,132,132,0.0798526,0.0814309,0.0798526,0.0798526,0.100001,3.82059e+07,2.73753e+08,5.57331e+07,5.3803e+07,0,0,0,0,0,0,0,0,130,951,130,130
132,953,132,132,0.0798526,0.0814309,0.0798526,0.0798526,0.5,3.82059e+07,2.73753e+08,4.49617e+07,4.48995e+07,0,0,0,0,0,0,0,0,130,951,130,130
132,953,132,132,0.0798526,0.0814309,0.0798526,0.0798526,1,3.82059e+07,2.73753e+08,3.78247e+07,3.50039e+07,0,0,0,0,0,0,0,0,130,951,130,130
122,881,122,122,0.0815184,0.0813671,0.0815184,0.0815184,0.0100001,1.72429e+07,1.27257e+08,2.61401e+07,2.6996e+07,0,0,0,0,0,0,0,0,120,879,120,120
122,881,122,122,0.0815184,0.0813671,0.0815184,0.0815184,0.100001,1.72429e+07,1.27257e+08,2.48429e+07,2.25408e+07,0,0,0,0,0,0,0,0,120,879,120,120
122,881,122,122,0.0815184,0.0813671,0.0815184,0.0815184,0.5,1.72429e+07,1.27257e+08,2.3314e+07,2.80872e+07,0,0,0,0,0,0,0,0,120,879,120,120
122,881,122,122,0.0815184,0.0813671,0.0815184,0.0815184,1,1.72429e+07,1.27257e+08,2.21701e+07,2.56387e+07,0,0,0,0,0,0,0,0,120,879,120,120
135,976,135,135,0.0810287,0.0811767,0.0810287,0.0810287,0.0100001,1.68089e+07,1.16297e+08,2.62542e+07,2.79262e+07,0,0,0,0,0,0,0,0,133,974,133,133
135,976,135,135,0.0810287,0.0811767,0.0810287,0.0810287,0.100001,1.68089e+07,1.16297e+08,3.27137e+07,3.4191e+07,0,0,0,0,0,0,0,0,133,974,133,133
135,976,135,135,0.0810287,0.0811767,0.0810287,0.0810287,0.5,1.68089e+07,1.16297e+08,2.87237e+07,2.81218e+07,0,0,0,0,0,0,0,0,133,974,133,133
135,976,135,135,0.0810287,0.0811767,0.0810287,0.0810287,1,1.68089e+07,1.16297e+08,2.38334e+07,2.72076e+07,0,0,0,0,0,0,0,0,133,974,133,133
140,1006,140,140,0.0724675,0.0813931,0.0724675,0.0724675,0.0100001,1.48431e+07,1.12716e+08,2.9836e+07,2.99356e+07,0,0,0,0,0,0,0,0,138,1004,138,138
140,1006,140,140,0.0724675,0.0813931,0.0724675,0.0724675,0.100001,1.48431e+07,1.12716e+08,2.89563e+07,2.98406e+07,0,0,0,0,0,0,0,0,138,1004,138,138
140,1006,140,140,0.0724675,0.0813931,0.0724675,0.0724675,0.5,1.48431e+07,1.12716e+08,2.86324e+07,2.67938e+07,0,0,0,0,0,0,0,0,138,1004,138,138
140,1006,140,140,0.0724675,0.0813931,0.0724675,0.0724675,1,1.48431e+07,1.12716e+08,3.08468e+07,3.10015e+07,0,0,0,0,0,0,0,0,138,1004,138,138
120,866,120,120,0.0808535,0.0811951,0.0808535,0.0808535,0.0100001,1.49933e+07,1.10077e+08,2.1573e+07,2.28128e+07,0,0,0,0,0,0,0,0,118,864,118,118
120,866,120,120,0.0808535,0.0811951,0.0808535,0.0808535,0.100001,1.49933e+07,1.10077e+08,2.49872e+07,2.16818e+07,0,0,0,0,0,0,0,0,118,864,118,118
120,866,136,137,0.0808535,0.0811951,0.0806529,0.0790479,0.5,1.49933e+07,1.10077e+08,3.00096e+07,2.91515e+07,0,0,0,0,0,0,0,0,118,864,134,135
120,866,201,202,0.0808535,0.0811951,0.0782664,0.0767089,1,1.49933e+07,1.10077e+08,4.63198e+07,3.7531e+07,0,0,0,0,0,0,0,0,118,864,199,200
690,803,690,690,0.081152,0.0809242,0.0811519,0.0811519,0.0100001,9.01999e+07,1.02685e+08,1.46727e+08,1.42115e+08,0,0,0,0,0,0,0,0,688,801,688,688
690,803,690,690,0.081152,0.0809242,0.0811519,0.081152,0.100001,9.01999e+07,1.02685e+08,1.49323e+08,1.60568e+08,0,0,0,0,0,0,0,0,688,801,688,688
