IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
592,824,575,596,0.28267,0.308336,0.203747,0.282338,1,5.56697e+08,4.87951e+08,4.78123e+08,3.53188e+08,0,0,0,0,0,0,0,0,590,822,573,594
995,1016,1038,1109,0.0773813,0.0747877,0.0771948,0.0771963,0.100001,3.09814e+08,3.03543e+08,5.57231e+08,5.89705e+08,0,0,0,0,0,0,0,0,993,1014,1036,1107
995,1016,960,1562,0.0773813,0.0747877,0.077257,0.0772336,0.5,3.09814e+08,3.03543e+08,2.34428e+08,3.90853e+08,0,0,0,0,0,0,0,0,993,1014,958,1560
995,1016,1027,1791,0.0773813,0.0747877,0.0774289,0.0774282,1,3.09814e+08,3.03543e+08,2.43183e+08,4.16402e+08,0,0,0,0,0,0,0,0,993,1014,1025,1789
868,888,876,939,0.0791466,0.0787004,0.0790181,0.0790214,0.100001,1.10866e+08,1.19279e+08,2.00354e+08,2.04018e+08,0,0,0,0,0,0,0,0,866,886,874,937
868,888,785,866,0.0791466,0.0787004,0.0791329,0.0791344,0.5,1.10866e+08,1.19279e+08,1.777e+08,1.89686e+08,0,0,0,0,0,0,0,0,866,886,783,864
868,888,832,1435,0.0791466,0.0787004,0.0792032,0.0792056,1,1.10866e+08,1.19279e+08,1.6695e+08,3.04084e+08,0,0,0,0,0,0,0,0,866,886,830,1433
916,971,1006,1074,0.0811632,0.0805998,0.0810473,0.0810485,0.100001,1.03392e+08,1.11244e+08,2.02352e+08,2.16607e+08,0,0,0,0,0,0,0,0,914,969,1004,1072
916,971,953,1255,0.0811632,0.0805998,0.0811238,0.0811201,0.5,1.03392e+08,1.11244e+08,1.95918e+08,2.6887e+08,0,0,0,0,0,0,0,0,914,969,951,1253
916,971,902,1544,0.0811632,0.0805998,0.0811921,0.08119,1,1.03392e+08,1.11244e+08,1.96416e+08,2.91064e+08,0,0,0,0,0,0,0,0,914,969,900,1542
501,609,494,504,0.112689,0.115913,0.0677609,0.111062,1,5.12569e+07,6.80608e+07,9.47977e+07,9.53507e+07,0,0,0,0,0,0,0,0,499,607,492,502
743,473,773,829,0.0753983,0.0745529,0.0752045,0.0752361,0.100001,7.4538e+07,4.72981e+07,1.46066e+08,1.59287e+08,0,0,0,0,0,0,0,0,741,471,771,827
743,473,622,875,0.0753983,0.0745529,0.075416,0.0754216,0.5,7.4538e+07,4.72981e+07,1.15472e+08,1.64773e+08,0,0,0,0,0,0,0,0,741,471,620,873
743,473,667,1159,0.0753983,0.0745529,0.0755641,0.0755401,1,7.4538e+07,4.72981e+07,1.21692e+08,2.14268e+08,0,0,0,0,0,0,0,0,741,471,665,1157
889,944,1011,1078,0.0827387,0.0825879,0.0826441,0.0826441,0.100001,9.12953e+07,1.02516e+08,1.89767e+08,1.96785e+08,0,0,0,0,0,0,0,0,887,942,1009,1076
889,944,880,1145,0.0827387,0.0825879,0.0827354,0.0827363,0.5,9.12953e+07,1.02516e+08,1.60715e+08,2.09174e+08,0,0,0,0,0,0,0,0,887,942,878,1143
889,944,900,1556,0.0827387,0.0825879,0.0827602,0.082761,1,9.12953e+07,1.02516e+08,1.64585e+08,2.84894e+08,0,0,0,0,0,0,0,0,887,942,898,1554
475,635,467,479,0.186665,0.195851,0.0802248,0.1831,1,4.74718e+07,6.36035e+07,8.52706e+07,8.7371e+07,0,0,0,0,0,0,0,0,473,633,465,477
567,800,514,563,0.242353,0.267259,0.0579382,0.222471,1,5.68544e+07,8.01139e+07,9.39555e+07,1.02962e+08,0,0,0,0,0,0,0,0,565,798,512,561
693,675,692,716,0.106932,0.0749971,0.0695272,0.109025,1,6.92746e+07,6.74442e+07,1.26334e+08,1.30985e+08,0,0,0,0,0,0,0,0,691,673,690,714
887,1020,955,1023,0.0792162,0.0767674,0.0788794,0.0788823,0.100001,8.83953e+07,1.01534e+08,1.73794e+08,1.89166e+08,0,0,0,0,0,0,0,0,885,1018,953,1021
887,1020,863,1141,0.0792162,0.0767674,0.0790317,0.0790378,0.5,8.83953e+07,1.01534e+08,1.69342e+08,2.07704e+08,0,0,0,0,0,0,0,0,885,1018,861,1139
887,1020,929,1607,0.0792162,0.0767674,0.0791824,0.0791869,1,8.83953e+07,1.01534e+08,1.68725e+08,2.93142e+08,0,0,0,0,0,0,0,0,885,1018,927,1605
641,958,960,1026,0.0700934,0.0442956,0.0668425,0.0668031,0.100001,6.39363e+07,9.5643e+07,1.74429e+08,1.87002e+08,0,0,0,0,0,0,0,0,639,956,958,1024
641,958,876,817,0.0700934,0.0442956,0.0688203,0.0685455,0.5,6.39363e+07,9.5643e+07,1.5921e+08,1.48836e+08,0,0,0,0,0,0,0,0,639,956,874,815
641,958,851,1428,0.0700934,0.0442956,0.069759,0.0696122,1,6.39363e+07,9.5643e+07,1.54669e+08,2.59826e+08,0,0,0,0,0,0,0,0,639,956,849,1426
910,1246,962,1029,0.0794682,0.0786634,0.0793829,0.0793845,0.100001,9.08186e+07,1.24221e+08,1.75192e+08,1.87601e+08,0,0,0,0,0,0,0,0,908,1244,960,1027
910,1246,750,1261,0.0794682,0.0786634,0.0794619,0.0794596,0.5,9.08186e+07,1.24221e+08,1.45171e+08,2.37211e+08,0,0,0,0,0,0,0,0,908,1244,748,1259
910,1246,905,1575,0.0794682,0.0786634,0.0795365,0.0795357,1,9.08186e+07,1.24221e+08,1.73053e+08,2.9772e+08,0,0,0,0,0,0,0,0,908,1244,903,1573
952,947,1052,1120,0.0820684,0.0819826,0.0820379,0.0820367,0.100001,9.99245e+07,9.98955e+07,1.9014e+08,2.02487e+08,0,0,0,0,0,0,0,0,950,945,1050,1118
952,947,877,1134,0.0820684,0.0819826,0.0820791,0.0820721,0.5,9.99245e+07,9.98955e+07,1.58659e+08,2.04991e+08,0,0,0,0,0,0,0,0,950,945,875,1132
952,947,985,1685,0.0820684,0.0819826,0.0820928,0.0820904,1,9.99245e+07,9.98955e+07,1.7776e+08,3.04488e+08,0,0,0,0,0,0,0,0,950,945,983,1683
1218,1041,1102,1175,0.0762418,0.0611664,0.0740856,0.0740652,0.100001,1.20801e+08,1.03401e+08,1.99867e+08,2.13585e+08,0,0,0,0,0,0,0,0,1216,1039,1100,1173
1218,1041,902,1044,0.0762418,0.0611664,0.0751836,0.0752212,0.5,1.20801e+08,1.03401e+08,1.65066e+08,1.89918e+08,0,0,0,0,0,0,0,0,1216,1039,900,1042
1218,1041,989,1693,0.0762418,0.0611664,0.0757572,0.0756853,1,1.20801e+08,1.03401e+08,1.80586e+08,3.06445e+08,0,0,0,0,0,0,0,0,1216,1039,987,1691
825,1042,1008,1188,0.0808046,0.0791266,0.0804448,0.080352,0.100001,8.15854e+07,1.03068e+08,1.81909e+08,2.14955e+08,0,0,0,0,0,0,0,0,823,1040,1006,1186
825,1042,969,1196,0.0808046,0.0791266,0.0806096,0.0804931,0.5,8.15854e+07,1.03068e+08,1.75233e+08,2.16612e+08,0,0,0,0,0,0,0,0,823,1040,967,1194
825,1042,938,1674,0.0808046,0.0791266,0.0807446,0.0805671,1,8.15854e+07,1.03068e+08,1.69739e+08,3.04381e+08,0,0,0,0,0,0,0,0,823,1040,936,1672
883,906,1008,1074,0.0809862,0.0809083,0.0809622,0.0809632,0.100001,8.76623e+07,9.08174e+07,1.82899e+08,1.97193e+08,0,0,0,0,0,0,0,0,881,904,1006,1072
883,906,930,1265,0.0809862,0.0809083,0.0809906,0.0809925,0.5,8.76623e+07,9.08174e+07,1.68537e+08,2.28897e+08,0,0,0,0,0,0,0,0,881,904,928,1263
883,906,836,1492,0.0809862,0.0809083,0.081013,0.0810115,1,8.76623e+07,9.08174e+07,1.51626e+08,2.72075e+08,0,0,0,0,0,0,0,0,881,904,834,1490
528,602,601,755,0.0839455,0.0827978,0.0839989,0.0839887,0.5,5.20741e+07,5.94137e+07,1.08077e+08,1.35976e+08,0,0,0,0,0,0,0,0,526,600,599,753
528,602,578,1059,0.0839455,0.0827978,0.084419,0.0843613,1,5.20741e+07,5.94137e+07,1.0393e+08,1.90994e+08,0,0,0,0,0,0,0,0,526,600,576,1057
384,601,376,390,0.347755,0.364562,0.310346,0.352509,0.5,3.78711e+07,5.93137e+07,6.73113e+07,6.98588e+07,0,0,0,0,0,0,0,0,382,599,374,388
384,601,379,408,0.347755,0.364562,0.339343,0.359002,1,3.78711e+07,5.93137e+07,6.77837e+07,7.29979e+07,0,0,0,0,0,0,0,0,382,599,377,406
1266,623,1056,1130,0.0762891,0.0692188,0.0757924,0.0757926,0.100001,1.24341e+08,6.11161e+07,1.8914e+08,2.02498e+08,0,0,0,0,0,0,0,0,1264,621,1054,1128
1266,623,1245,1729,0.0762891,0.0692188,0.0757624,0.0757236,0.5,1.24341e+08,6.11161e+07,2.23136e+08,3.10059e+08,0,0,0,0,0,0,0,0,1264,621,1243,1727
1266,623,1052,1796,0.0762891,0.0692188,0.0761455,0.0760296,1,1.24341e+08,6.11161e+07,1.88523e+08,3.2199e+08,0,0,0,0,0,0,0,0,1264,621,1050,1794
981,788,1093,1163,0.0825851,0.0825438,0.0825712,0.0825712,0.100001,9.63083e+07,7.73712e+07,1.95796e+08,2.08354e+08,0,0,0,0,0,0,0,0,979,786,1091,1161
981,788,871,1352,0.0825851,0.0825438,0.0825941,0.0825883,0.5,9.63083e+07,7.73712e+07,1.55955e+08,2.42247e+08,0,0,0,0,0,0,0,0,979,786,869,1350
981,788,870,1775,0.0825851,0.0825438,0.0826056,0.0826039,1,9.63083e+07,7.73712e+07,1.55728e+08,3.18062e+08,0,0,0,0,0,0,0,0,979,786,868,1773
1008,894,955,1021,0.0741989,0.0738446,0.0741601,0.0741647,0.100001,9.65247e+07,8.55336e+07,1.66517e+08,1.78068e+08,0,0,0,0,0,0,0,0,1006,892,953,1019
1008,894,907,1171,0.0741989,0.0738446,0.0742336,0.0742224,0.5,9.65247e+07,8.55336e+07,1.57287e+08,2.02886e+08,0,0,0,0,0,0,0,0,1006,892,905,1169
1008,894,831,1481,0.0741989,0.0738446,0.0743118,0.0743082,1,9.65247e+07,8.55336e+07,1.43847e+08,2.56514e+08,0,0,0,0,0,0,0,0,1006,892,829,1479
898,1032,1012,1083,0.0823893,0.0822739,0.0823442,0.0823446,0.100001,8.50926e+07,9.77275e+07,1.74776e+08,1.87061e+08,0,0,0,0,0,0,0,0,896,1030,1010,1081
898,1032,943,1283,0.0823893,0.0822739,0.0823933,0.0823937,0.5,8.50926e+07,9.77275e+07,1.6274e+08,2.2205e+08,0,0,0,0,0,0,0,0,896,1030,941,1281
898,1032,944,1646,0.0823893,0.0822739,0.0824225,0.0824227,1,8.50926e+07,9.77275e+07,1.62965e+08,2.84527e+08,0,0,0,0,0,0,0,0,896,1030,942,1644
882,915,995,1062,0.0709583,0.0687665,0.0705644,0.0705778,0.100001,8.34969e+07,8.66179e+07,1.72001e+08,1.83584e+08,0,0,0,0,0,0,0,0,880,913,993,1060
882,915,929,1110,0.0709583,0.0687665,0.07099,0.0709505,0.5,8.34969e+07,8.66179e+07,1.60454e+08,1.91978e+08,0,0,0,0,0,0,0,0,880,913,927,1108
882,915,828,1511,0.0709583,0.0687665,0.071204,0.0711872,1,8.34969e+07,8.66179e+07,1.43101e+08,2.6163e+08,0,0,0,0,0,0,0,0,880,913,826,1509
705,382,605,677,0.0739908,0.0733169,0.0737037,0.0737577,0.100001,6.67454e+07,3.60932e+07,1.04456e+08,1.16789e+08,0,0,0,0,0,0,0,0,703,380,603,675
705,382,787,1025,0.0739908,0.0733169,0.0740322,0.0740007,0.5,6.67454e+07,3.60932e+07,1.35857e+08,1.77303e+08,0,0,0,0,0,0,0,0,703,380,785,1023
705,382,715,1198,0.0739908,0.0733169,0.0741244,0.074117,1,6.67454e+07,3.60932e+07,1.23571e+08,2.0703e+08,0,0,0,0,0,0,0,0,703,380,713,1196
996,1017,1122,1194,0.0827395,0.0826993,0.0827326,0.0827315,0.100001,9.4334e+07,9.63017e+07,1.94089e+08,2.06431e+08,0,0,0,0,0,0,0,0,994,1015,1120,1192
996,1017,740,1420,0.0827395,0.0826993,0.0827492,0.0827414,0.5,9.4334e+07,9.63017e+07,1.2777e+08,2.458e+08,0,0,0,0,0,0,0,0,994,1015,738,1418
996,1017,1062,1826,0.0827395,0.0826993,0.0827629,0.082761,1,9.4334e+07,9.63017e+07,1.83401e+08,3.15824e+08,0,0,0,0,0,0,0,0,994,1015,1060,1824
924,1012,1023,1093,0.0808775,0.080345,0.0807852,0.0807849,0.100001,8.74476e+07,9.59869e+07,1.76961e+08,1.89084e+08,0,0,0,0,0,0,0,0,922,1010,1021,1091
924,1012,951,1190,0.0808775,0.080345,0.0808733,0.0808438,0.5,8.74476e+07,9.59869e+07,1.64155e+08,2.05534e+08,0,0,0,0,0,0,0,0,922,1010,949,1188
924,1012,890,1547,0.0808775,0.080345,0.080938,0.0809124,1,8.74476e+07,9.59869e+07,1.53731e+08,2.67369e+08,0,0,0,0,0,0,0,0,922,1010,888,1545
