IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
2877,2887,2882,2881,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.0100001,1.19998e+09,6.76397e+08,5.39511e+08,5.62581e+08,0,0,0,0,1,1,1,1,8,15,12,11
2877,2887,2922,2852,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.100001,1.19998e+09,6.76397e+08,5.52903e+08,4.46913e+08,0,0,0,0,1,1,1,1,8,15,55,24
2877,2887,2884,2896,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.5,1.19998e+09,6.76397e+08,2.47273e+08,2.48526e+08,0,0,0,0,1,1,1,1,8,15,18,30
2877,2887,2902,2914,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,1,1.19998e+09,6.76397e+08,2.48322e+08,2.44383e+08,0,0,0,0,1,1,1,1,8,15,31,51
2893,2900,2882,2883,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.0100001,2.3804e+08,2.32412e+08,2.35769e+08,2.33185e+08,0,0,0,0,1,1,1,1,22,24,11,12
2893,2900,2888,2884,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.100001,2.3804e+08,2.32412e+08,2.30807e+08,2.30998e+08,0,0,0,0,1,1,1,1,22,24,18,12
2893,2900,2889,2898,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.5,2.3804e+08,2.32412e+08,2.2934e+08,2.28713e+08,0,0,0,0,1,1,1,1,22,24,18,28
2893,2900,2900,2902,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,1,2.3804e+08,2.32412e+08,2.08617e+08,2.14807e+08,0,0,0,0,1,1,1,1,22,24,30,32
2875,2867,2871,2871,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.0100001,1.93512e+08,1.99503e+08,2.0138e+08,2.06261e+08,0,0,0,0,1,1,1,1,6,1,2,2
2875,2867,2871,2873,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.100001,1.93512e+08,1.99503e+08,1.99766e+08,2.1083e+08,0,0,0,0,1,1,1,1,6,1,2,3
2875,2867,2873,2873,1.94315e+06,1.94315e+06,1.94315e+06,1.94315e+06,0.5,1.93512e+08,1.99503e+08,2.07918e+08,1.95003e+08,0,0,0,0,1,1,1,1,6,1,3,3
