IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
52,240,34,34,0.621505,0.370008,0.61074,0.613346,0.0100001,4.68941e+08,1.22037e+09,1.90585e+08,1.80702e+08,0,0,0,0,0,0,0,0,50,238,32,32
52,240,38,38,0.621505,0.370008,0.614782,0.611399,0.100001,4.68941e+08,1.22037e+09,2.35297e+08,2.51593e+08,0,0,0,0,0,0,0,0,50,238,36,36
52,240,115,107,0.621505,0.370008,0.610519,0.604681,0.5,4.68941e+08,1.22037e+09,7.10669e+08,5.3923e+08,0,0,0,0,0,0,0,0,50,238,113,105
52,240,443,382,0.621505,0.370008,0.605741,0.606283,1,4.68941e+08,1.22037e+09,1.46468e+09,1.16376e+09,0,0,0,0,0,0,0,0,50,238,441,380
367,236,334,334,0.424941,0.312711,0.404295,0.405903,0.0100001,5.67596e+08,3.56305e+08,9.24734e+08,8.52908e+08,0,0,0,0,0,1,0,0,365,233,332,332
367,236,365,365,0.424941,0.312711,0.447755,0.437147,0.100001,5.67596e+08,3.56305e+08,9.16765e+08,9.06022e+08,0,0,0,0,0,1,0,0,365,233,363,363
367,236,144,136,0.424941,0.312711,0.512182,0.511327,0.5,5.67596e+08,3.56305e+08,3.6165e+08,3.53445e+08,0,0,0,0,0,1,0,0,365,233,142,134
367,236,468,451,0.424941,0.312711,0.53748,0.531083,1,5.67596e+08,3.56305e+08,1.13192e+09,1.07281e+09,0,0,0,0,0,1,0,0,365,233,466,449
261,195,229,228,0.40845,0.384295,0.418725,0.422082,0.0100001,3.45376e+08,2.58086e+08,5.42567e+08,5.3953e+08,0,0,0,0,0,0,0,0,259,193,227,226
261,195,251,250,0.40845,0.384295,0.415899,0.413263,0.100001,3.45376e+08,2.58086e+08,5.94818e+08,5.93456e+08,0,0,0,0,0,0,0,0,259,193,249,248
