IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
520,37,380,386,0.0642803,0.0350951,0.0386632,0.0404865,0.0100001,1.43189e+09,6.02694e+07,9.07418e+08,7.18012e+08,0,0,0,0,0,0,0,0,518,35,378,384
520,37,456,391,0.0642803,0.0350951,0.0567134,0.0628452,0.100001,1.43189e+09,6.02694e+07,8.16854e+08,4.47948e+08,0,0,0,0,0,0,0,0,518,35,454,389
520,37,28,29,0.0642803,0.0350951,0.0586869,0.0564791,0.5,1.43189e+09,6.02694e+07,3.02738e+07,2.94945e+07,0,0,0,0,0,0,0,0,518,35,26,27
292,132,246,249,0.258834,0.0848703,0.204345,0.22359,0.100001,1.27328e+08,5.73858e+07,1.98602e+08,2.01136e+08,0,0,0,0,0,0,0,0,290,130,244,247
292,132,29,38,0.258834,0.0848703,0.313777,0.299624,0.5,1.27328e+08,5.73858e+07,2.23835e+07,2.9692e+07,0,0,0,0,0,0,0,0,290,130,27,36
295,188,207,211,0.09341,0.0390003,0.0640373,0.0681967,0.0100001,1.27806e+08,8.12072e+07,1.65444e+08,1.68805e+08,0,0,0,0,0,0,0,0,293,186,205,209
295,188,243,269,0.09341,0.0390003,0.0832746,0.0899019,0.100001,1.27806e+08,8.12072e+07,1.95309e+08,2.16164e+08,0,0,0,0,0,0,0,0,293,186,241,267
295,188,21,31,0.09341,0.0390003,0.0975134,0.0919095,0.5,1.27806e+08,8.12072e+07,1.56501e+07,2.37335e+07,0,0,0,0,0,0,0,0,293,186,19,29
307,170,212,214,0.208199,0.0707047,0.11221,0.117559,0.0100001,1.31539e+08,7.26682e+07,1.68214e+08,1.68525e+08,0,0,0,0,0,0,0,0,305,168,210,212
307,170,263,270,0.208199,0.0707047,0.17788,0.189761,0.100001,1.31539e+08,7.26682e+07,2.07128e+08,2.1261e+08,0,0,0,0,0,0,0,0,305,168,261,268
307,170,27,40,0.208199,0.0707047,0.214317,0.237487,0.5,1.31539e+08,7.26682e+07,2.01574e+07,3.04857e+07,0,0,0,0,0,0,0,0,305,168,25,38
188,126,130,133,0.11076,0.0684188,0.0773645,0.0830262,0.0100001,7.66528e+07,5.12604e+07,9.7934e+07,1.00167e+08,0,0,0,0,0,0,0,0,186,124,128,131
188,126,161,173,0.11076,0.0684188,0.102946,0.106745,0.100001,7.66528e+07,5.12604e+07,1.21487e+08,1.30722e+08,0,0,0,0,0,0,0,0,186,124,159,171
188,126,27,27,0.11076,0.0684188,0.113417,0.111754,0.5,7.66528e+07,5.12604e+07,1.94075e+07,1.93979e+07,0,0,0,0,0,0,0,0,186,124,25,25
647,236,529,577,0.0567651,0.0447759,0.0481768,0.0505596,0.0100001,2.64474e+08,9.61513e+07,4.00769e+08,4.37299e+08,0,0,0,0,0,0,0,0,645,234,527,575
647,236,198,248,0.0567651,0.0447759,0.0674599,0.0682824,0.100001,2.64474e+08,9.61513e+07,1.49523e+08,1.87506e+08,0,0,0,0,0,0,0,0,645,234,196,246
