IterationGG,IterationON2,IterationDS,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3NormGradGG,NormGradDS,NormGradON2,NormGradON3,PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
557,573,611,567,-0.867166,-2.87114,-2.87114,-2.87114,0.100001,1.34504e+08,1.37358e+08,1.6056e+08,1.43147e+08,0,0,0,0,1,1,1,1,43,10,58,29
557,573,587,554,-0.867166,-2.87114,-2.87114,-2.87114,0.5,1.34504e+08,1.37358e+08,1.44265e+08,1.36775e+08,0,0,0,0,1,1,1,1,43,10,15,17
557,573,537,552,-0.867166,-2.87114,-2.87114,-2.87114,1,1.34504e+08,1.37358e+08,1.37418e+08,1.34922e+08,0,0,0,0,1,1,1,1,43,10,37,16
7328,399,928,597,-10.5364,-10.5364,-10.5364,-10.5364,0.5,1.92887e+09,9.97037e+07,3.89892e+08,2.35088e+08,0,0,0,0,1,1,1,1,7138,173,680,372
7328,399,338,279,-10.5364,-10.5364,-10.5364,-10.5364,1,1.92887e+09,9.97037e+07,1.04863e+08,7.9245e+07,0,0,0,0,1,1,1,1,7138,173,97,52
795,216,279,230,-10.5364,-1.53472,-10.5364,-10.5364,0.5,2.0431e+08,5.21546e+07,8.4234e+07,6.45771e+07,0,0,0,0,1,1,1,1,576,36,73,41
795,216,244,247,-10.5364,-1.53472,-10.5364,-10.5364,1,2.0431e+08,5.21546e+07,6.34782e+07,6.02832e+07,0,0,0,0,1,1,1,1,576,36,23,7
978,640,578,617,-0.830279,-2.87114,-2.87114,-2.87114,0.5,2.51397e+08,1.551e+08,1.5923e+08,1.60063e+08,0,0,0,0,1,1,1,1,728,116,89,55
978,640,517,517,-0.830279,-2.87114,-2.87114,-2.87114,1,2.51397e+08,1.551e+08,1.29663e+08,1.265e+08,0,0,0,0,1,1,1,1,728,116,28,15
8280,1161,1726,1342,-0.84534,-2.42733,-2.42733,-2.42733,0.5,2.16498e+09,2.72858e+08,5.60043e+08,3.94045e+08,0,0,0,0,1,1,1,1,7887,97,654,338
8280,1161,480,445,-0.84534,-2.42733,-0.84534,-0.84534,1,2.16498e+09,2.72858e+08,1.29299e+08,1.13054e+08,0,0,0,0,1,1,1,1,7887,97,73,39
636,614,650,445,-2.80663,-2.80663,-2.80663,-2.80663,0.100001,1.51165e+08,1.45413e+08,1.85218e+08,1.15232e+08,0,0,0,0,1,1,1,1,122,100,144,51
636,614,385,436,-2.80663,-2.80663,-2.80663,-2.80663,0.5,1.51165e+08,1.45413e+08,9.12659e+07,1.02015e+08,0,0,0,0,1,1,1,1,122,100,9,4
636,614,529,546,-2.80663,-2.80663,-2.80663,-2.80663,1,1.51165e+08,1.45413e+08,1.26748e+08,1.33017e+08,0,0,0,0,1,1,1,1,122,100,17,27
1203,1086,1076,1045,-2.42173,-2.42173,-2.42173,-2.42173,0.5,2.83017e+08,2.52105e+08,2.49165e+08,2.41421e+08,0,0,0,0,1,1,1,1,164,46,7,4
