IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
1487,1115,1529,2109,0.00125661,0.00261554,0.00365289,0.00378228,0.100001,4.16612e+07,2.87221e+07,7.04014e+07,9.73527e+07,0,0,0,0,1,1,1,1,1320,9,1441,2004
1487,1115,4965,5599,0.00125661,0.00261554,0.00294812,0.00422698,0.5,4.16612e+07,2.87221e+07,2.30742e+08,2.62251e+08,0,0,0,0,1,1,1,1,1320,9,4771,5468
1487,1115,8219,8323,0.00125661,0.00261554,0.00372951,0.00333876,1,4.16612e+07,2.87221e+07,3.8465e+08,3.89014e+08,0,0,0,0,1,1,1,1,1320,9,8039,8126
924,723,1051,1123,0.0332721,0.00206418,0.0326214,0.0332078,0.0100001,2.62257e+07,1.87964e+07,4.96563e+07,5.30701e+07,0,0,0,0,0,1,0,0,922,32,1049,1121
924,723,2321,2615,0.0332721,0.00206418,0.0340145,0.0339081,0.100001,2.62257e+07,1.87964e+07,1.09777e+08,1.2345e+08,0,0,0,0,0,1,0,0,922,32,2319,2613
924,723,8957,9331,0.0332721,0.00206418,0.0339574,0.0339522,0.5,2.62257e+07,1.87964e+07,4.23729e+08,4.41652e+08,0,0,0,0,0,1,0,0,922,32,8955,9329
1297,890,669,782,0.00818002,0.00283235,0.0898702,0.0806869,0.0100001,3.68016e+07,2.31048e+07,3.15971e+07,3.69535e+07,0,0,0,0,0,1,0,0,1295,28,667,780
1297,890,1026,1786,0.00818002,0.00283235,0.00250404,0.00902959,0.100001,3.68016e+07,2.31048e+07,2.64509e+07,8.46249e+07,0,0,0,0,0,1,1,0,1295,28,2,1784
1297,890,4056,4063,0.00818002,0.00283235,0.00849523,0.00845342,0.5,3.68016e+07,2.31048e+07,1.9928e+08,2.11363e+08,0,0,0,0,0,1,0,0,1295,28,4054,4061
1297,890,5861,5870,0.00818002,0.00283235,0.00896167,0.00890903,1,3.68016e+07,2.31048e+07,2.84772e+08,2.87701e+08,0,0,0,0,0,1,0,0,1295,28,5859,5868
