IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
1480,1490,1480,1481,0.065867,0.0671025,0.0671882,0.0669612,0.0100001,1.83876e+07,1.81954e+07,1.78123e+07,2.02656e+07,0,0,0,0,1,1,1,1,16,57,16,143
1480,1490,1483,1481,0.065867,0.0671025,0.0652832,0.0662187,0.100001,1.83876e+07,1.81954e+07,2.12515e+07,2.18967e+07,0,0,0,0,1,1,1,1,16,57,210,145
1480,1490,1480,1491,0.065867,0.0671025,0.0668904,0.726264,0.5,1.83876e+07,1.81954e+07,2.11064e+07,2.59485e+07,0,0,0,0,1,1,1,1,16,57,89,725
1480,1490,1482,1269,0.065867,0.0671025,0.0657947,0.750193,1,1.83876e+07,1.81954e+07,2.28615e+07,2.30603e+07,0,0,0,0,1,1,1,1,16,57,229,741
2150,2149,2150,2150,0.0623983,0.0627045,0.0623406,0.0626797,0.0100001,2.09409e+07,1.94012e+07,2.12752e+07,2.07842e+07,0,0,0,0,1,1,1,1,40,1,39,42
2150,2149,2150,2153,0.0623983,0.0627045,0.0625447,0.0614632,0.100001,2.09409e+07,1.94012e+07,1.98601e+07,1.9465e+07,0,0,0,0,1,1,1,1,40,1,41,64
2150,2149,2151,2173,0.0623983,0.0627045,0.0618585,0.0601683,0.5,2.09409e+07,1.94012e+07,1.93829e+07,2.14061e+07,0,0,0,0,1,1,1,1,40,1,47,154
2150,2149,2151,2215,0.0623983,0.0627045,0.0625164,0.058823,1,2.09409e+07,1.94012e+07,2.0568e+07,2.28416e+07,0,0,0,0,1,1,1,1,40,1,54,253
