IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
907,745,905,904,17.206,17.6226,17.2052,17.242,0.5,1.0917e+09,5.28181e+08,5.80518e+08,5.8032e+08,0,0,0,0,1,1,1,1,607,645,612,616
907,745,906,902,17.206,17.6226,17.2049,17.2757,1,1.0917e+09,5.28181e+08,5.7466e+08,5.00114e+08,0,0,0,0,1,1,1,1,607,645,611,619
795,820,650,582,26.7267,26.7487,26.7477,26.606,1,1.92139e+08,1.93333e+08,1.63806e+08,1.32112e+08,0,0,0,0,0,0,0,0,228,253,83,15
964,998,1057,1057,0.135494,17.5438,0.253287,0.261389,1,1.88874e+08,1.81382e+08,3.73047e+08,4.0189e+08,0,0,0,0,1,0,1,1,545,342,1018,1018
989,987,1039,1039,16.2296,0.0589739,17.0292,17.0309,0.5,1.84621e+08,1.76243e+08,3.62338e+08,3.5865e+08,0,0,0,0,0,1,0,0,501,62,1037,1037
989,987,1059,1058,16.2296,0.0589739,17.0514,17.0515,1,1.84621e+08,1.76243e+08,3.62737e+08,3.63813e+08,0,0,0,0,0,1,0,0,501,62,1057,1056
955,951,950,948,17.0863,16.9438,17.0861,17.086,0.0100001,1.59093e+08,1.56716e+08,1.70284e+08,1.69632e+08,0,0,0,0,1,1,1,1,105,15,82,79
955,951,1024,1024,17.0863,16.9438,17.2186,17.1703,0.5,1.59093e+08,1.56716e+08,2.91421e+08,2.91395e+08,0,0,0,0,1,1,1,1,105,15,723,723
955,951,1081,1075,17.0863,16.9438,17.1699,17.1699,1,1.59093e+08,1.56716e+08,3.10147e+08,3.08801e+08,0,0,0,0,1,1,1,1,105,15,780,774
1002,1036,1002,1002,17.5979,17.5981,17.5645,17.58,0.5,1.85489e+08,1.9165e+08,3.34136e+08,3.35085e+08,0,0,0,0,0,0,0,0,1000,1034,1000,1000
1002,1036,1002,1002,17.5979,17.5981,17.5915,17.5945,1,1.85489e+08,1.9165e+08,3.33992e+08,3.31419e+08,0,0,0,0,0,0,0,0,1000,1034,1000,1000
968,977,1072,1169,17.5419,17.542,17.0092,17.0037,0.100001,1.61853e+08,1.6329e+08,2.02643e+08,2.29206e+08,0,0,0,0,0,0,1,1,272,281,178,243
968,977,968,968,17.5419,17.542,17.5375,17.5397,0.5,1.61853e+08,1.6329e+08,2.01549e+08,2.01719e+08,0,0,0,0,0,0,0,0,272,281,272,272
968,977,968,968,17.5419,17.542,17.5401,17.5408,1,1.61853e+08,1.6329e+08,2.00473e+08,2.00032e+08,0,0,0,0,0,0,0,0,272,281,272,272
990,1031,979,983,16.9547,16.9548,16.9547,16.9547,0.0100001,1.60405e+08,1.67383e+08,1.60147e+08,1.60944e+08,0,0,0,0,1,1,1,1,81,101,19,20
990,1031,1049,1048,16.9547,16.9548,17.0325,17.0921,0.100001,1.60405e+08,1.67383e+08,2.84361e+08,2.88536e+08,0,0,0,0,1,1,1,1,81,101,705,731
990,1031,1039,1039,16.9547,16.9548,17.0387,17.0387,0.5,1.60405e+08,1.67383e+08,2.87155e+08,2.8723e+08,0,0,0,0,1,1,1,1,81,101,731,731
990,1031,1052,1052,16.9547,16.9548,17.0388,17.0388,1,1.60405e+08,1.67383e+08,2.91521e+08,2.91334e+08,0,0,0,0,1,1,1,1,81,101,744,744
993,1026,993,993,17.2546,17.255,17.2473,17.2504,1,1.75184e+08,1.808e+08,3.13186e+08,3.11504e+08,0,0,0,0,0,0,0,0,991,1024,991,991
965,961,965,965,17.1,16.9489,17.1006,17.1007,0.0100001,1.48641e+08,1.48133e+08,1.48855e+08,1.48928e+08,0,0,0,0,1,1,1,1,1,1,1,1
963,978,963,963,17.1387,17.1393,17.1303,17.1336,1,1.56423e+08,1.58887e+08,2.16629e+08,2.16527e+08,0,0,0,0,0,0,0,0,429,444,429,429
1019,1052,1019,1019,17.264,17.2656,17.2468,17.2563,0.5,1.75376e+08,1.81058e+08,3.17773e+08,3.17707e+08,0,0,0,0,0,0,0,0,1017,1050,1017,1017
1019,1052,1019,1019,17.264,17.2656,17.2569,17.2602,1,1.75376e+08,1.81058e+08,3.17855e+08,3.17811e+08,0,0,0,0,0,0,0,0,1017,1050,1017,1017
