IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
104,131,108,109,0.572177,0.609608,0.460521,0.58458,0.5,5.83923e+06,9.75916e+06,1.96785e+07,2.85095e+07,0,0,0,0,0,0,0,0,102,129,106,107
104,131,127,142,0.572177,0.609608,0.602488,0.6111,1,5.83923e+06,9.75916e+06,2.64852e+07,2.30807e+07,0,0,0,0,0,0,0,0,102,129,125,140
332,372,360,375,1.24585,1.21666,1.19958,1.11716,0.5,4.20734e+07,6.13023e+07,9.19768e+07,7.95072e+07,0,0,0,0,0,0,0,0,330,370,358,373
332,372,426,472,1.24585,1.21666,1.11787,1.11095,1,4.20734e+07,6.13023e+07,9.86958e+07,1.04172e+08,0,0,0,0,0,0,0,0,330,370,424,470
196,193,199,209,0.783432,0.776642,0.78846,0.800206,0.5,2.43939e+07,2.39098e+07,4.13469e+07,3.74463e+07,0,0,0,0,0,0,0,0,194,191,197,207
196,193,277,290,0.783432,0.776642,0.838907,0.728064,1,2.43939e+07,2.39098e+07,5.36019e+07,4.81874e+07,0,0,0,0,0,0,0,0,194,191,275,288
156,199,148,161,0.829194,0.60377,0.365076,0.846678,0.5,1.61391e+07,2.19191e+07,2.43629e+07,2.85319e+07,0,0,0,0,0,0,0,0,154,197,146,159
156,199,153,198,0.829194,0.60377,0.723333,0.92478,1,1.61391e+07,2.19191e+07,2.67933e+07,3.43224e+07,0,0,0,0,0,0,0,0,154,197,151,196
120,121,108,108,1.05465,1.05917,0.926602,0.942386,0.0100001,1.30108e+07,1.22083e+07,1.72993e+07,2.02308e+07,0,0,0,0,0,0,0,0,118,119,106,106
120,121,110,114,1.05465,1.05917,0.980348,1.03011,0.100001,1.30108e+07,1.22083e+07,1.83051e+07,1.94163e+07,0,0,0,0,0,0,0,0,118,119,108,112
120,121,142,140,1.05465,1.05917,1.09359,1.09236,0.5,1.30108e+07,1.22083e+07,2.46846e+07,2.44891e+07,0,0,0,0,0,0,0,0,118,119,140,138
120,121,183,183,1.05465,1.05917,1.10857,1.10867,1,1.30108e+07,1.22083e+07,2.75939e+07,2.85259e+07,0,0,0,0,0,0,0,0,118,119,181,181
327,396,390,451,0.899596,0.966062,0.910679,0.982822,1,2.73627e+07,3.53527e+07,5.4068e+07,6.33942e+07,0,0,0,0,0,0,0,0,325,394,388,449
545,315,616,651,1.65858,2.30655,1.26293,1.20434,0.5,4.45904e+07,2.60345e+07,6.28808e+07,5.76855e+07,0,0,0,0,0,0,0,0,543,313,614,649
545,315,748,633,1.65858,2.30655,1.15611,1.11926,1,4.45904e+07,2.60345e+07,6.64022e+07,5.66759e+07,0,0,0,0,0,0,0,0,543,313,746,631
254,345,273,339,0.993995,0.699709,0.925038,1.12182,1,1.19995e+07,1.40369e+07,2.26709e+07,2.72413e+07,0,0,0,0,0,0,0,0,252,343,271,337
287,305,320,329,1.27544,1.21913,1.14029,1.134,0.5,1.14698e+07,1.23668e+07,2.63458e+07,2.52014e+07,0,0,0,0,0,0,0,0,285,303,318,327
287,305,407,423,1.27544,1.21913,1.11134,1.11336,1,1.14698e+07,1.23668e+07,3.20801e+07,3.49708e+07,0,0,0,0,0,0,0,0,285,303,405,421
385,305,388,390,1.91642,2.25359,1.87796,1.8814,0.100001,1.73239e+07,1.38927e+07,2.66311e+07,3.09185e+07,0,0,0,0,0,0,0,0,383,303,386,388
385,305,484,484,1.91642,2.25359,1.69099,1.69919,0.5,1.73239e+07,1.38927e+07,3.91912e+07,3.78533e+07,0,0,0,0,0,0,0,0,383,303,482,482
385,305,635,630,1.91642,2.25359,1.64444,1.64723,1,1.73239e+07,1.38927e+07,5.39153e+07,5.20415e+07,0,0,0,0,0,0,0,0,383,303,633,628
146,167,159,168,1.34708,1.34978,1.34969,1.34537,0.5,4.34287e+06,8.57979e+06,1.10671e+07,1.29729e+07,0,0,0,0,0,0,0,0,144,165,157,166
146,167,208,215,1.34708,1.34978,1.34674,1.34883,1,4.34287e+06,8.57979e+06,1.31371e+07,1.45444e+07,0,0,0,0,0,0,0,0,144,165,206,213
455,142,494,525,1.23693,1.25584,1.09612,1.01802,0.5,1.94089e+07,5.42159e+06,3.92271e+07,3.62693e+07,0,0,0,0,0,1,0,0,453,138,492,523
455,142,581,660,1.23693,1.25584,1.02068,1.01612,1,1.94089e+07,5.42159e+06,4.64391e+07,5.02973e+07,0,0,0,0,0,1,0,0,453,138,579,658
496,319,499,499,1.78184,2.48101,1.76224,1.74758,0.100001,2.21655e+07,1.33996e+07,4.01997e+07,3.77715e+07,0,0,0,0,0,0,0,0,494,317,497,497
496,319,601,609,1.78184,2.48101,1.31055,1.27401,0.5,2.21655e+07,1.33996e+07,4.38057e+07,5.08674e+07,0,0,0,0,0,0,0,0,494,317,599,607
496,319,758,585,1.78184,2.48101,1.20145,1.16352,1,2.21655e+07,1.33996e+07,5.27941e+07,4.47775e+07,0,0,0,0,0,0,0,0,494,317,756,583
146,180,195,208,1.37301,1.36621,1.36248,1.36272,1,6.68018e+06,8.85318e+06,1.56725e+07,1.68813e+07,0,0,0,0,0,0,0,0,144,178,193,206
425,279,419,423,1.68904,2.35607,1.71688,1.77323,0.100001,2.01164e+07,1.0233e+07,3.51605e+07,3.3126e+07,0,0,0,0,0,0,0,0,423,277,417,421
425,279,500,513,1.68904,2.35607,1.32427,1.30751,0.5,2.01164e+07,1.0233e+07,4.02751e+07,3.69401e+07,0,0,0,0,0,0,0,0,423,277,498,511
425,279,633,555,1.68904,2.35607,1.24442,1.22432,1,2.01164e+07,1.0233e+07,5.08733e+07,4.33557e+07,0,0,0,0,0,0,0,0,423,277,631,553
344,372,442,481,1.46557,1.43607,1.31385,1.30772,1,1.68131e+07,1.71028e+07,2.88039e+07,3.76014e+07,0,0,0,0,0,0,0,0,342,370,440,479
404,261,470,482,1.72354,1.88655,1.52812,1.51708,0.5,1.74377e+07,1.07879e+07,4.06931e+07,3.98241e+07,0,0,0,0,0,0,0,0,402,259,468,480
404,261,593,515,1.72354,1.88655,1.46879,1.45608,1,1.74377e+07,1.07879e+07,5.06175e+07,4.26568e+07,0,0,0,0,0,0,0,0,402,259,591,513
193,287,211,261,0.977783,1.07518,0.924889,1.06873,1,8.14037e+06,1.42741e+07,1.96781e+07,2.40916e+07,0,0,0,0,0,0,0,0,191,285,209,259
232,278,250,311,1.1991,1.11797,1.18359,1.31587,1,9.66744e+06,1.32842e+07,2.22565e+07,2.51317e+07,0,0,0,0,0,0,0,0,230,276,248,309
430,322,502,516,1.77807,2.00615,1.5289,1.51563,0.5,1.96788e+07,1.53771e+07,2.39261e+07,2.48003e+07,0,0,0,0,0,0,0,0,428,320,500,514
430,322,635,559,1.77807,2.00615,1.45622,1.43982,1,1.96788e+07,1.53771e+07,3.62649e+07,2.64597e+07,0,0,0,0,0,0,0,0,428,320,633,557
311,330,325,344,0.551486,0.606046,0.562047,0.5782,0.5,9.47107e+06,7.95751e+06,1.64149e+07,1.58147e+07,0,0,0,0,0,0,0,0,309,328,323,342
311,330,403,444,0.551486,0.606046,0.610914,0.624607,1,9.47107e+06,7.95751e+06,2.10625e+07,1.97369e+07,0,0,0,0,0,0,0,0,309,328,401,442
278,328,297,369,1.1632,1.06656,1.11144,1.29827,1,6.48567e+06,9.07351e+06,1.42223e+07,1.86345e+07,0,0,0,0,0,0,0,0,276,326,295,367
75,41,64,77,1.11119,1.02862,0.627823,1.13044,0.5,2.92196e+06,830134,3.24513e+06,3.11834e+06,0,0,0,0,0,0,0,0,73,39,62,75
75,41,67,94,1.11119,1.02862,0.978029,1.16025,1,2.92196e+06,830134,3.15311e+06,3.7082e+06,0,0,0,0,0,0,0,0,73,39,65,92
282,321,272,292,0.421837,0.465598,0.32999,0.448709,0.5,6.71701e+06,8.27084e+06,1.1914e+07,1.47876e+07,0,0,0,0,0,0,0,0,280,319,270,290
282,321,333,376,0.421837,0.465598,0.486791,0.515826,1,6.71701e+06,8.27084e+06,1.57246e+07,1.7641e+07,0,0,0,0,0,0,0,0,280,319,331,374
334,321,303,317,0.385365,0.366112,0.335895,0.367295,0.5,8.50186e+06,9.02943e+06,1.29484e+07,1.4146e+07,0,0,0,0,0,0,0,0,332,319,301,315
334,321,407,419,0.385365,0.366112,0.423174,0.429092,1,8.50186e+06,9.02943e+06,1.73773e+07,2.02311e+07,0,0,0,0,0,0,0,0,332,319,405,417
