IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
872,1300,872,1344,1.25798,1.25802,1.25798,1.25802,0.0100001,1.93836e+08,2.97608e+08,1.7838e+08,2.96829e+08,0,0,0,0,0,0,0,0,136,564,136,608
872,1300,872,1784,1.25798,1.25802,1.25798,1.25802,0.100001,1.93836e+08,2.97608e+08,1.49759e+08,3.36444e+08,0,0,0,0,0,0,0,0,136,564,136,1048
872,1300,753,813,1.25798,1.25802,1.25795,1.25801,0.5,1.93836e+08,2.97608e+08,6.06145e+07,7.47948e+07,0,0,0,0,0,0,0,0,136,564,17,77
872,1300,806,914,1.25798,1.25802,1.258,1.25802,1,1.93836e+08,2.97608e+08,7.00442e+07,8.21694e+07,0,0,0,0,0,0,0,0,136,564,70,178
1469,1910,1469,1953,1.25798,1.25802,1.25798,1.25802,0.0100001,1.08579e+08,1.43638e+08,1.23143e+08,1.65285e+08,0,0,0,0,0,0,0,0,111,552,111,595
1469,1910,1469,2384,1.25798,1.25802,1.25798,1.25802,0.100001,1.08579e+08,1.43638e+08,1.13941e+08,2.2478e+08,0,0,0,0,0,0,0,0,111,552,111,1026
1469,1910,1374,1433,1.25798,1.25802,1.25801,1.25802,0.5,1.08579e+08,1.43638e+08,9.39757e+07,1.04132e+08,0,0,0,0,0,0,0,0,111,552,16,75
1469,1910,1426,1534,1.25798,1.25802,1.25802,1.25802,1,1.08579e+08,1.43638e+08,9.57242e+07,1.27816e+08,0,0,0,0,0,0,0,0,111,552,68,176
