IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
42,46,47,47,0.0877319,0.0882794,0.0870958,0.0870958,0.0100001,7233,9294,23043,10563,0,0,0,0,1,1,1,1,5,3,3,3
42,46,3,3,0.0877319,0.0882794,0.0358647,0.0358647,0.100001,7233,9294,443,962,0,0,0,0,1,1,0,0,5,3,1,1
42,46,45,45,0.0877319,0.0882794,0.087101,0.087101,0.5,7233,9294,15343,8809,0,0,0,0,1,1,1,1,5,3,1,1
42,46,44,44,0.0877319,0.0882794,0.0883968,0.0883968,1,7233,9294,13399,11223,0,0,0,0,1,1,1,1,5,3,2,2
43,5,56,56,0.0872354,0.082503,0.0881392,0.0881392,0.0100001,6686,621,11222,10564,0,0,0,0,1,1,1,1,1,2,13,13
43,5,32,32,0.0872354,0.082503,0.0869907,0.0869907,0.100001,6686,621,5472,5347,0,0,0,0,1,1,1,1,1,2,2,2
43,5,49,49,0.0872354,0.082503,0.0889991,0.0889991,0.5,6686,621,8506,8425,0,0,0,0,1,1,1,1,1,2,6,6
43,5,47,47,0.0872354,0.082503,0.0875386,0.0875386,1,6686,621,22827,18164,0,0,0,0,1,1,1,1,1,2,10,10
17,46,51,51,0.0878066,0.0873277,0.0869398,0.0869398,0.0100001,4761,7534,9525,8529,0,0,0,0,1,1,1,1,1,7,7,7
17,46,43,43,0.0878066,0.0873277,0.0881249,0.0881249,0.100001,4761,7534,6475,6986,0,0,0,0,1,1,1,1,1,7,1,1
17,46,46,46,0.0878066,0.0873277,0.0878264,0.0878264,0.5,4761,7534,7788,7584,0,0,0,0,1,1,1,1,1,7,3,3
17,46,45,45,0.0878066,0.0873277,0.0880727,0.0880727,1,4761,7534,7849,7959,0,0,0,0,1,1,1,1,1,7,5,5
35,46,52,52,0.086864,0.08821,0.0870775,0.0870775,0.0100001,5569,7081,9555,9336,0,0,0,0,1,1,1,1,1,7,8,8
35,46,45,45,0.086864,0.08821,0.0870954,0.0870954,0.100001,5569,7081,21758,7087,0,0,0,0,1,1,1,1,1,7,1,1
35,46,45,45,0.086864,0.08821,0.0881167,0.0881167,0.5,5569,7081,8091,7852,0,0,0,0,1,1,1,1,1,7,4,4
35,46,50,50,0.086864,0.08821,0.0870975,0.0870975,1,5569,7081,9060,14611,0,0,0,0,1,1,1,1,1,7,6,6
