IterationGG,IterationON2,IterationDS,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3NormGradGG,NormGradDS,NormGradON2,NormGradON3,PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
369,275,345,246,-10.1531,-10.1531,-10.1531,-10.1531,0.100001,6.42092e+08,3.43801e+08,6.07934e+08,3.4095e+08,0,0,0,0,1,1,1,1,126,30,122,42
369,275,248,213,-10.1531,-10.1531,-10.1531,-10.1531,0.5,6.42092e+08,3.43801e+08,3.42937e+08,2.46203e+08,0,0,0,0,1,1,1,1,126,30,33,4
369,275,219,258,-10.1531,-10.1531,-10.1531,-10.1531,1,6.42092e+08,3.43801e+08,2.85538e+08,3.05136e+08,0,0,0,0,1,1,1,1,126,30,21,19
9369,296,7274,5687,-0.270697,-10.1531,-0.270697,-0.270697,0.100001,1.49514e+09,4.19025e+07,1.4469e+09,1.03611e+09,0,0,0,0,1,1,1,1,3873,62,1999,1255
9369,296,403,357,-0.270697,-10.1531,-10.1531,-10.1531,0.5,1.49514e+09,4.19025e+07,8.20624e+07,6.76175e+07,0,0,0,0,1,1,1,1,3873,62,186,106
9369,296,221,252,-0.270697,-10.1531,-10.1531,-10.1531,1,1.49514e+09,4.19025e+07,3.49371e+07,4.52682e+07,0,0,0,0,1,1,1,1,3873,62,18,14
1887,2256,2844,921,-2.68286,-0.499366,-0.499366,-2.68286,0.100001,2.88339e+08,3.26008e+08,5.16643e+08,1.85899e+08,0,0,0,0,1,1,1,1,1374,29,699,394
1887,2256,2025,2355,-2.68286,-0.499366,-0.499366,-0.499366,0.5,2.88339e+08,3.26008e+08,2.9255e+08,3.34987e+08,0,0,0,0,1,1,1,1,1374,29,28,28
1887,2256,2298,2319,-2.68286,-0.499366,-0.499366,-0.499366,1,2.88339e+08,3.26008e+08,3.36722e+08,3.50518e+08,0,0,0,0,1,1,1,1,1374,29,6,8
1192,625,536,564,-2.68286,-2.68286,-2.68286,-2.68286,0.5,1.97507e+08,9.14652e+07,7.82661e+07,7.94759e+07,0,0,0,0,1,1,1,1,699,62,31,16
1192,625,505,571,-2.68286,-2.68286,-2.68286,-2.68286,1,1.97507e+08,9.14652e+07,6.61957e+07,8.4456e+07,0,0,0,0,1,1,1,1,699,62,5,23
1538,254,1053,801,-0.577014,-10.1531,-10.1531,-10.1531,0.100001,2.32106e+08,3.78689e+07,2.65419e+08,1.81825e+08,0,0,0,0,1,1,1,1,1183,33,822,555
1538,254,254,275,-0.577014,-10.1531,-10.1531,-10.1531,0.5,2.32106e+08,3.78689e+07,4.14384e+07,4.48382e+07,0,0,0,0,1,1,1,1,1183,33,50,62
1538,254,246,245,-0.577014,-10.1531,-10.1531,-10.1531,1,2.32106e+08,3.78689e+07,3.94419e+07,4.02015e+07,0,0,0,0,1,1,1,1,1183,33,40,37
591,255,1103,377,-10.1531,-10.1531,-0.577014,-10.1531,0.100001,6.71202e+07,2.80533e+07,1.9432e+08,5.96518e+07,0,0,0,0,1,1,1,1,363,25,735,150
591,255,259,260,-10.1531,-10.1531,-10.1531,-10.1531,0.5,6.71202e+07,2.80533e+07,2.87894e+07,3.47509e+07,0,0,0,0,1,1,1,1,363,25,10,26
591,255,264,241,-10.1531,-10.1531,-10.1531,-10.1531,1,6.71202e+07,2.80533e+07,3.07606e+07,2.71067e+07,0,0,0,0,1,1,1,1,363,25,13,7
8535,250,9093,6096,-0.270697,-10.1531,-0.270697,-0.270697,0.100001,9.86061e+08,2.86938e+07,1.42349e+09,8.82161e+08,0,0,0,0,1,1,1,1,3305,64,3652,1875
8535,250,487,339,-0.270697,-10.1531,-10.1531,-10.1531,0.5,9.86061e+08,2.86938e+07,7.55934e+07,5.10792e+07,0,0,0,0,1,1,1,1,3305,64,238,115
8535,250,267,236,-0.270697,-10.1531,-10.1531,-10.1531,1,9.86061e+08,2.86938e+07,3.27775e+07,2.90036e+07,0,0,0,0,1,1,1,1,3305,64,15,13
5545,233,288,279,-0.500835,-10.1531,-10.1531,-10.1531,0.5,6.09023e+08,2.38598e+07,3.55513e+07,3.28197e+07,0,0,0,0,1,1,1,1,3745,34,62,45
5545,233,274,273,-0.500835,-10.1531,-10.1531,-10.1531,1,6.09023e+08,2.38598e+07,3.11074e+07,3.17202e+07,0,0,0,0,1,1,1,1,3745,34,27,34
432,80,1564,186,-5.10077,-5.10077,-0.530998,-5.10077,0.100001,4.94723e+07,8.5676e+06,3.02592e+08,3.86348e+07,0,0,0,0,1,1,1,1,389,30,1224,145
432,80,64,68,-5.10077,-5.10077,-5.10077,-5.10077,0.5,4.94723e+07,8.5676e+06,7.59362e+06,7.94126e+06,0,0,0,0,1,1,1,1,389,30,9,12
432,80,82,86,-5.10077,-5.10077,-5.10077,-5.10077,1,4.94723e+07,8.5676e+06,1.13855e+07,1.27756e+07,0,0,0,0,1,1,1,1,389,30,28,41
374,559,360,526,-0.577014,-2.68286,-0.577014,-2.68286,0.100001,3.73553e+07,5.90134e+07,4.16704e+07,5.52881e+07,0,0,0,0,1,1,1,1,63,13,53,33
374,559,475,456,-0.577014,-2.68286,-2.68286,-2.68286,0.5,3.73553e+07,5.90134e+07,4.72504e+07,4.56671e+07,0,0,0,0,1,1,1,1,63,13,5,5
