IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
5,5,5,5,nan,nan,nan,nan,0.0100001,1.96514e+06,2.46734e+06,3.19054e+06,3.62128e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,5,5,5,nan,nan,nan,nan,0.100001,1.96514e+06,2.46734e+06,4.11044e+06,5.53553e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,5,5,5,nan,nan,nan,nan,0.5,1.96514e+06,2.46734e+06,4.68985e+06,5.74409e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,5,5,5,nan,nan,nan,nan,1,1.96514e+06,2.46734e+06,8.36939e+06,9.80367e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,0,1,1,1,2
5,4,4,4,nan,nan,nan,nan,0.0100001,4.89494e+06,5.69177e+06,5.07039e+06,3.52576e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,2,1,1
5,4,45,5,nan,nan,nan,nan,0.100001,4.89494e+06,5.69177e+06,1.09225e+08,3.57704e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,2,41,1
5,4,5,5,nan,nan,nan,nan,0.5,4.89494e+06,5.69177e+06,3.73464e+06,3.77094e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,2,1,1
5,4,5,5,nan,nan,nan,nan,1,4.89494e+06,5.69177e+06,3.9268e+06,4.0858e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,2,1,1
5,6,4,4,nan,nan,nan,nan,0.0100001,3.32756e+06,3.81688e+06,3.26028e+06,3.20738e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,6,4,4,nan,nan,nan,nan,0.100001,3.32756e+06,3.81688e+06,3.05423e+06,3.10573e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,6,5,5,nan,nan,nan,nan,0.5,3.32756e+06,3.81688e+06,3.44498e+06,3.62507e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,6,5,5,nan,nan,nan,nan,1,3.32756e+06,3.81688e+06,3.6342e+06,4.00151e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,1,1,1,1
5,5,4,4,nan,nan,nan,nan,0.0100001,3.03238e+06,2.89501e+06,3.57185e+06,2.72554e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,0,0,1,3,2,2
5,5,4,4,nan,nan,nan,nan,0.100001,3.03238e+06,2.89501e+06,2.93007e+06,3.09342e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,3,1,1
5,5,5,5,nan,nan,nan,nan,0.5,3.03238e+06,2.89501e+06,3.75266e+06,3.58986e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,3,1,1
5,5,6,5,nan,nan,nan,nan,1,3.03238e+06,2.89501e+06,4.41164e+06,4.56046e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,0,1,3,1,2
7,5,7,7,nan,nan,nan,nan,0.0100001,4.63141e+06,3.3285e+06,5.61521e+06,6.08021e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,3,3,3,3
7,5,7,8,nan,nan,nan,nan,0.100001,4.63141e+06,3.3285e+06,5.6625e+06,7.60101e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,0,3,3,3,4
7,5,8,10,nan,nan,nan,nan,0.5,4.63141e+06,3.3285e+06,8.449e+06,1.06357e+07,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,0,3,3,4,7
7,5,9,15,nan,nan,nan,nan,1,4.63141e+06,3.3285e+06,9.67098e+06,1.84678e+07,-2147483648,-2147483648,-2147483648,-2147483648,1,0,0,1,3,3,6,10
6,4,4,4,nan,nan,nan,nan,0.0100001,3.97768e+06,2.62517e+06,3.12836e+06,3.10396e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,1,3,2,1,1
6,4,5,5,nan,nan,nan,nan,0.100001,3.97768e+06,2.62517e+06,3.69675e+06,4.68632e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,1,3,2,1,2
6,4,7,8,nan,nan,nan,nan,0.5,3.97768e+06,2.62517e+06,7.16274e+06,8.82417e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,0,3,2,3,4
6,4,8,10,nan,nan,nan,nan,1,3.97768e+06,2.62517e+06,9.4277e+06,1.25814e+07,-2147483648,-2147483648,-2147483648,-2147483648,0,0,0,0,3,2,5,7
5,5,4,4,nan,nan,nan,nan,0.0100001,3.17021e+06,3.35911e+06,3.16339e+06,3.02037e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,3,1,1
5,5,4,4,nan,nan,nan,nan,0.100001,3.17021e+06,3.35911e+06,3.11602e+06,2.53213e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,3,1,1
5,5,5,5,nan,nan,nan,nan,0.5,3.17021e+06,3.35911e+06,3.82302e+06,3.8338e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,3,1,1
5,5,5,5,nan,nan,nan,nan,1,3.17021e+06,3.35911e+06,3.93996e+06,3.99568e+06,-2147483648,-2147483648,-2147483648,-2147483648,1,0,1,1,1,3,1,1
11,13,11,15,nan,nan,nan,nan,0.0100001,7.97877e+06,8.7962e+06,1.21201e+07,1.7336e+07,-2147483648,-2147483648,-2147483648,-2147483648,1,1,1,1,6,3,6,9
8,7,7,7,nan,nan,nan,nan,0.0100001,5.4356e+06,5.12559e+06,6.76021e+06,5.88539e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,1,4,5,3,3
8,7,7,7,nan,nan,nan,nan,0.100001,5.4356e+06,5.12559e+06,6.24313e+06,6.99452e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,0,4,5,3,4
8,7,8,10,nan,nan,nan,nan,0.5,5.4356e+06,5.12559e+06,7.14197e+06,1.13079e+07,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,0,4,5,4,7
8,7,9,14,nan,nan,nan,nan,1,5.4356e+06,5.12559e+06,8.88369e+06,1.62859e+07,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,0,4,5,5,11
5,4,4,4,nan,nan,nan,nan,0.0100001,2.60326e+06,1.72227e+06,2.48015e+06,3.00005e+06,-2147483648,-2147483648,-2147483648,-2147483648,0,0,1,1,2,2,1,1
