IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
106,974,106,106,160.551,160.55,160.551,160.551,0.0100001,2.36689e+08,1.34617e+09,1.72708e+08,1.52819e+08,0,0,0,0,0,0,0,0,104,972,104,104
106,974,106,106,160.551,160.55,160.551,160.551,0.100001,2.36689e+08,1.34617e+09,1.60105e+08,1.53806e+08,0,0,0,0,0,0,0,0,104,972,104,104
106,974,106,106,160.551,160.55,160.551,160.551,0.5,2.36689e+08,1.34617e+09,1.54521e+08,1.68597e+08,0,0,0,0,0,0,0,0,104,972,104,104
106,974,106,106,160.551,160.55,160.551,160.551,1,2.36689e+08,1.34617e+09,1.54922e+08,1.52573e+08,0,0,0,0,0,0,0,0,104,972,104,104
886,997,210,1152,160.543,160.549,50.4426,50.4428,0.0100001,7.2412e+08,5.11518e+08,1.42496e+08,7.72796e+08,0,0,0,0,0,0,0,0,884,995,208,1150
886,997,486,486,160.543,160.549,50.4355,50.4236,0.100001,7.2412e+08,5.11518e+08,2.94989e+08,2.97323e+08,0,0,0,0,0,0,0,0,884,995,484,484
886,997,1267,695,160.543,160.549,50.3966,50.4314,0.5,7.2412e+08,5.11518e+08,7.81173e+08,4.19447e+08,0,0,0,0,0,0,0,0,884,995,1265,693
886,997,886,886,160.543,160.549,160.534,160.534,1,7.2412e+08,5.11518e+08,5.02693e+08,5.07016e+08,0,0,0,0,0,0,0,0,884,995,884,884
102,934,102,102,160.548,160.55,160.548,160.548,0.0100001,3.00887e+07,2.74615e+08,5.30519e+07,5.01867e+07,0,0,0,0,0,0,0,0,100,932,100,100
102,934,102,102,160.548,160.55,160.548,160.548,0.100001,3.00887e+07,2.74615e+08,5.41409e+07,5.16427e+07,0,0,0,0,0,0,0,0,100,932,100,100
102,934,102,102,160.548,160.55,160.548,160.548,0.5,3.00887e+07,2.74615e+08,5.41268e+07,5.1109e+07,0,0,0,0,0,0,0,0,100,932,100,100
102,934,102,102,160.548,160.55,160.548,160.548,1,3.00887e+07,2.74615e+08,5.46707e+07,5.54473e+07,0,0,0,0,0,0,0,0,100,932,100,100
58,525,58,58,160.55,160.55,160.55,160.55,0.0100001,1.61675e+07,1.62812e+08,3.50732e+07,3.03349e+07,0,0,0,0,0,0,0,0,56,523,56,56
58,525,58,58,160.55,160.55,160.55,160.55,0.100001,1.61675e+07,1.62812e+08,3.35504e+07,3.2657e+07,0,0,0,0,0,0,0,0,56,523,56,56
58,525,58,58,160.55,160.55,160.55,160.55,0.5,1.61675e+07,1.62812e+08,3.34055e+07,3.07448e+07,0,0,0,0,0,0,0,0,56,523,56,56
58,525,58,58,160.55,160.55,160.55,160.55,1,1.61675e+07,1.62812e+08,3.2268e+07,3.43149e+07,0,0,0,0,0,0,0,0,56,523,56,56
108,991,108,108,160.549,160.55,160.549,160.549,0.0100001,3.33431e+07,3.0651e+08,5.27389e+07,5.31047e+07,0,0,0,0,0,0,0,0,106,989,106,106
108,991,108,108,160.549,160.55,160.549,160.549,0.100001,3.33431e+07,3.0651e+08,5.31643e+07,5.72503e+07,0,0,0,0,0,0,0,0,106,989,106,106
108,991,108,108,160.549,160.55,160.549,160.549,0.5,3.33431e+07,3.0651e+08,6.13324e+07,5.73396e+07,0,0,0,0,0,0,0,0,106,989,106,106
108,991,108,108,160.549,160.55,160.549,160.549,1,3.33431e+07,3.0651e+08,5.91964e+07,5.74754e+07,0,0,0,0,0,0,0,0,106,989,106,106
1146,981,109,1166,50.4435,160.55,50.438,50.4435,0.0100001,3.27102e+08,2.89978e+08,6.09105e+07,5.88794e+08,0,0,0,0,0,0,0,0,1143,977,107,1164
1146,981,117,120,50.4435,160.55,50.4419,50.4376,0.100001,3.27102e+08,2.89978e+08,5.75159e+07,6.1174e+07,0,0,0,0,0,0,0,0,1143,977,115,118
1146,981,350,174,50.4435,160.55,50.4338,50.4402,0.5,3.27102e+08,2.89978e+08,1.8332e+08,8.50898e+07,0,0,0,0,0,0,0,0,1143,977,348,172
1146,981,199,632,50.4435,160.55,50.4424,50.443,1,3.27102e+08,2.89978e+08,9.72961e+07,3.31016e+08,0,0,0,0,0,0,0,0,1143,977,197,630
88,801,88,88,160.545,160.55,160.545,160.545,0.0100001,2.59227e+07,2.27191e+08,4.68888e+07,5.22647e+07,0,0,0,0,0,0,0,0,86,799,86,86
88,801,88,88,160.545,160.55,160.545,160.545,0.100001,2.59227e+07,2.27191e+08,4.4576e+07,4.26305e+07,0,0,0,0,0,0,0,0,86,799,86,86
88,801,88,88,160.545,160.55,160.545,160.545,0.5,2.59227e+07,2.27191e+08,4.26036e+07,4.26595e+07,0,0,0,0,0,0,0,0,86,799,86,86
88,801,88,88,160.545,160.55,160.545,160.545,1,2.59227e+07,2.27191e+08,4.26993e+07,4.34954e+07,0,0,0,0,0,0,0,0,86,799,86,86
60,539,60,60,160.545,160.55,160.545,160.545,0.0100001,1.62913e+07,1.52063e+08,2.87977e+07,2.87514e+07,0,0,0,0,0,0,0,0,58,537,58,58
60,539,60,60,160.545,160.55,160.545,160.545,0.100001,1.62913e+07,1.52063e+08,2.88003e+07,2.88393e+07,0,0,0,0,0,0,0,0,58,537,58,58
60,539,60,60,160.545,160.55,160.545,160.545,0.5,1.62913e+07,1.52063e+08,2.88239e+07,2.88613e+07,0,0,0,0,0,0,0,0,58,537,58,58
60,539,60,60,160.545,160.55,160.545,160.545,1,1.62913e+07,1.52063e+08,2.87315e+07,2.87687e+07,0,0,0,0,0,0,0,0,58,537,58,58
109,994,109,109,160.542,160.55,160.542,160.542,0.0100001,2.97465e+07,2.73782e+08,5.30347e+07,5.30659e+07,0,0,0,0,0,0,0,0,107,992,107,107
109,994,109,109,160.542,160.55,160.542,160.542,0.100001,2.97465e+07,2.73782e+08,5.30443e+07,5.29671e+07,0,0,0,0,0,0,0,0,107,992,107,107
109,994,109,109,160.542,160.55,160.542,160.542,0.5,2.97465e+07,2.73782e+08,5.2909e+07,5.30151e+07,0,0,0,0,0,0,0,0,107,992,107,107
109,994,109,109,160.542,160.55,160.542,160.542,1,2.97465e+07,2.73782e+08,5.3114e+07,5.29632e+07,0,0,0,0,0,0,0,0,107,992,107,107
69,626,69,69,160.548,160.55,160.548,160.548,0.0100001,1.87073e+07,1.72311e+08,3.32097e+07,3.31849e+07,0,0,0,0,0,0,0,0,67,624,67,67
69,626,69,69,160.548,160.55,160.548,160.548,0.100001,1.87073e+07,1.72311e+08,3.32096e+07,3.32621e+07,0,0,0,0,0,0,0,0,67,624,67,67
69,626,69,69,160.548,160.55,160.548,160.548,0.5,1.87073e+07,1.72311e+08,3.31487e+07,3.32231e+07,0,0,0,0,0,0,0,0,67,624,67,67
69,626,69,69,160.548,160.55,160.548,160.548,1,1.87073e+07,1.72311e+08,3.32095e+07,3.32029e+07,0,0,0,0,0,0,0,0,67,624,67,67
107,980,107,107,160.548,160.55,160.548,160.548,0.0100001,2.92357e+07,2.7023e+08,5.19361e+07,5.19548e+07,0,0,0,0,0,0,0,0,105,978,105,105
107,980,107,107,160.548,160.55,160.548,160.548,0.100001,2.92357e+07,2.7023e+08,5.20702e+07,5.20658e+07,0,0,0,0,0,0,0,0,105,978,105,105
107,980,107,107,160.548,160.55,160.548,160.548,0.5,2.92357e+07,2.7023e+08,5.19887e+07,5.19327e+07,0,0,0,0,0,0,0,0,105,978,105,105
107,980,107,107,160.548,160.55,160.548,160.548,1,2.92357e+07,2.7023e+08,5.20521e+07,5.18914e+07,0,0,0,0,0,0,0,0,105,978,105,105
105,964,105,105,160.55,160.55,160.55,160.55,0.0100001,2.86146e+07,2.65756e+08,5.10456e+07,5.08971e+07,0,0,0,0,0,0,0,0,103,962,103,103
105,964,105,105,160.55,160.55,160.55,160.55,0.100001,2.86146e+07,2.65756e+08,5.09355e+07,5.09764e+07,0,0,0,0,0,0,0,0,103,962,103,103
105,964,105,105,160.55,160.55,160.55,160.55,0.5,2.86146e+07,2.65756e+08,5.10208e+07,5.08746e+07,0,0,0,0,0,0,0,0,103,962,103,103
105,964,105,105,160.55,160.55,160.55,160.55,1,2.86146e+07,2.65756e+08,5.09441e+07,5.08816e+07,0,0,0,0,0,0,0,0,103,962,103,103
105,960,105,105,160.546,160.55,160.546,160.546,0.0100001,2.8628e+07,2.64861e+08,5.09265e+07,5.08681e+07,0,0,0,0,0,0,0,0,103,958,103,103
105,960,105,105,160.546,160.55,160.546,160.546,0.100001,2.8628e+07,2.64861e+08,5.09825e+07,5.09855e+07,0,0,0,0,0,0,0,0,103,958,103,103
105,960,105,105,160.546,160.55,160.546,160.546,0.5,2.8628e+07,2.64861e+08,5.10362e+07,5.10467e+07,0,0,0,0,0,0,0,0,103,958,103,103
105,960,105,105,160.546,160.55,160.546,160.546,1,2.8628e+07,2.64861e+08,5.1048e+07,5.09882e+07,0,0,0,0,0,0,0,0,103,958,103,103
101,926,101,101,160.55,160.55,160.55,160.55,0.0100001,2.75851e+07,2.55356e+08,4.90889e+07,4.91208e+07,0,0,0,0,0,0,0,0,99,924,99,99
101,926,101,101,160.55,160.55,160.55,160.55,0.100001,2.75851e+07,2.55356e+08,4.90943e+07,4.90808e+07,0,0,0,0,0,0,0,0,99,924,99,99
101,926,101,101,160.55,160.55,160.55,160.55,0.5,2.75851e+07,2.55356e+08,4.89963e+07,4.89479e+07,0,0,0,0,0,0,0,0,99,924,99,99
101,926,101,101,160.55,160.55,160.55,160.55,1,2.75851e+07,2.55356e+08,4.90602e+07,4.89256e+07,0,0,0,0,0,0,0,0,99,924,99,99
95,866,95,95,160.545,160.55,160.545,160.545,0.0100001,2.58319e+07,2.38544e+08,4.60654e+07,4.61396e+07,0,0,0,0,0,0,0,0,93,864,93,93
95,866,95,95,160.545,160.55,160.545,160.545,0.100001,2.58319e+07,2.38544e+08,4.61579e+07,4.60719e+07,0,0,0,0,0,0,0,0,93,864,93,93
95,866,95,95,160.545,160.55,160.545,160.545,0.5,2.58319e+07,2.38544e+08,4.60468e+07,4.60873e+07,0,0,0,0,0,0,0,0,93,864,93,93
95,866,95,95,160.545,160.55,160.545,160.545,1,2.58319e+07,2.38544e+08,4.61585e+07,4.60859e+07,0,0,0,0,0,0,0,0,93,864,93,93
107,981,107,107,160.548,160.549,160.548,160.548,0.0100001,2.91192e+07,2.69131e+08,5.16397e+07,5.1851e+07,0,0,0,0,0,0,0,0,105,979,105,105
107,981,107,107,160.548,160.549,160.548,160.548,0.100001,2.91192e+07,2.69131e+08,5.19353e+07,5.1838e+07,0,0,0,0,0,0,0,0,105,979,105,105
107,981,107,107,160.548,160.549,160.548,160.548,0.5,2.91192e+07,2.69131e+08,5.20537e+07,5.31794e+07,0,0,0,0,0,0,0,0,105,979,105,105
107,981,107,107,160.548,160.549,160.548,160.548,1,2.91192e+07,2.69131e+08,5.1659e+07,5.21523e+07,0,0,0,0,0,0,0,0,105,979,105,105
108,991,108,108,160.549,160.55,160.549,160.549,0.0100001,2.93551e+07,2.72863e+08,5.21423e+07,5.23587e+07,0,0,0,0,0,0,0,0,106,989,106,106
108,991,108,108,160.549,160.55,160.549,160.549,0.100001,2.93551e+07,2.72863e+08,5.21978e+07,5.22402e+07,0,0,0,0,0,0,0,0,106,989,106,106
108,991,108,108,160.549,160.55,160.549,160.549,0.5,2.93551e+07,2.72863e+08,5.2385e+07,5.24028e+07,0,0,0,0,0,0,0,0,106,989,106,106
108,991,108,108,160.549,160.55,160.549,160.549,1,2.93551e+07,2.72863e+08,5.24552e+07,5.22258e+07,0,0,0,0,0,0,0,0,106,989,106,106
74,673,74,74,160.548,160.55,160.548,160.548,0.0100001,2.00049e+07,1.8514e+08,3.55501e+07,3.557e+07,0,0,0,0,0,0,0,0,72,671,72,72
74,673,74,74,160.548,160.55,160.548,160.548,0.100001,2.00049e+07,1.8514e+08,3.55856e+07,3.56062e+07,0,0,0,0,0,0,0,0,72,671,72,72
74,673,74,74,160.548,160.55,160.548,160.548,0.5,2.00049e+07,1.8514e+08,3.56008e+07,3.55726e+07,0,0,0,0,0,0,0,0,72,671,72,72
74,673,74,74,160.548,160.55,160.548,160.548,1,2.00049e+07,1.8514e+08,3.56572e+07,3.56989e+07,0,0,0,0,0,0,0,0,72,671,72,72
104,950,104,104,160.545,160.549,160.545,160.545,0.0100001,2.84012e+07,2.6093e+08,5.04887e+07,5.04662e+07,0,0,0,0,0,0,0,0,102,948,102,102
104,950,104,104,160.545,160.549,160.545,160.545,0.100001,2.84012e+07,2.6093e+08,5.0232e+07,5.02495e+07,0,0,0,0,0,0,0,0,102,948,102,102
