IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
722,730,761,761,-663.5,-663.5,-663.5,-663.5,0.0100001,1.07144e+07,1.11035e+07,1.22062e+07,1.55958e+07,0,0,0,0,1,1,1,1,4,2,26,26
722,730,739,739,-663.5,-663.5,-663.5,-663.5,0.100001,1.07144e+07,1.11035e+07,1.53118e+07,1.29639e+07,0,0,0,0,1,1,1,1,4,2,1,1
722,730,739,739,-663.5,-663.5,-663.5,-663.5,0.5,1.07144e+07,1.11035e+07,1.2429e+07,1.27166e+07,0,0,0,0,1,1,1,1,4,2,1,1
722,730,739,739,-663.5,-663.5,-663.5,-663.5,1,1.07144e+07,1.11035e+07,1.18229e+07,1.24497e+07,0,0,0,0,1,1,1,1,4,2,1,1
682,734,735,735,-663.5,-663.5,-663.5,-663.5,0.0100001,1.13455e+07,1.25205e+07,1.25209e+07,1.25282e+07,0,0,0,0,1,1,1,1,1,1,2,2
682,734,729,729,-663.5,-663.5,-663.5,-663.5,0.100001,1.13455e+07,1.25205e+07,1.21179e+07,1.11019e+07,0,0,0,0,1,1,1,1,1,1,1,1
682,734,729,729,-663.5,-663.5,-663.5,-663.5,0.5,1.13455e+07,1.25205e+07,1.21944e+07,1.27092e+07,0,0,0,0,1,1,1,1,1,1,1,1
682,734,729,729,-663.5,-663.5,-663.5,-663.5,1,1.13455e+07,1.25205e+07,1.21243e+07,1.07526e+07,0,0,0,0,1,1,1,1,1,1,1,1
735,726,756,756,-663.5,-663.5,-663.5,-663.5,0.0100001,9.8443e+06,9.3501e+06,1.10549e+07,1.12708e+07,0,0,0,0,1,1,1,1,4,4,26,26
735,726,739,739,-663.5,-663.5,-663.5,-663.5,0.100001,9.8443e+06,9.3501e+06,1.07171e+07,1.022e+07,0,0,0,0,1,1,1,1,4,4,1,1
735,726,739,739,-663.5,-663.5,-663.5,-663.5,0.5,9.8443e+06,9.3501e+06,1.1024e+07,1.1376e+07,0,0,0,0,1,1,1,1,4,4,1,1
735,726,739,739,-663.5,-663.5,-663.5,-663.5,1,9.8443e+06,9.3501e+06,1.19062e+07,1.17338e+07,0,0,0,0,1,1,1,1,4,4,1,1
763,731,797,797,-663.5,-663.5,-663.5,-663.5,0.0100001,1.07858e+07,1.03125e+07,9.70701e+06,1.04771e+07,0,0,0,0,1,1,1,1,24,1,63,63
763,731,736,736,-663.5,-663.5,-663.5,-663.5,0.100001,1.07858e+07,1.03125e+07,7.59495e+06,8.41835e+06,0,0,0,0,1,1,1,1,24,1,3,3
763,731,736,736,-663.5,-663.5,-663.5,-663.5,0.5,1.07858e+07,1.03125e+07,9.20266e+06,8.79774e+06,0,0,0,0,1,1,1,1,24,1,3,3
763,731,736,736,-663.5,-663.5,-663.5,-663.5,1,1.07858e+07,1.03125e+07,8.37883e+06,8.99506e+06,0,0,0,0,1,1,1,1,24,1,3,3
