IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
1391,1092,961,961,0.0352063,0.0360349,0.0673874,0.0673874,0.0100001,1.31396e+08,1.05046e+08,1.19973e+08,1.13142e+08,0,0,0,0,1,1,1,1,165,5,167,167
1391,1092,961,961,0.0352063,0.0360349,0.0673874,0.0673874,0.100001,1.31396e+08,1.05046e+08,1.1436e+08,1.19447e+08,0,0,0,0,1,1,1,1,165,5,167,167
1391,1092,961,961,0.0352063,0.0360349,0.0673874,0.0673874,0.5,1.31396e+08,1.05046e+08,1.19807e+08,1.19227e+08,0,0,0,0,1,1,1,1,165,5,167,167
1391,1092,961,961,0.0352063,0.0360349,0.0673874,0.0673874,1,1.31396e+08,1.05046e+08,1.16141e+08,1.17928e+08,0,0,0,0,1,1,1,1,165,5,167,167
1291,908,1271,1271,0.0355381,0.0423784,0.0355333,0.0355333,0.0100001,1.27325e+08,1.05065e+08,1.5942e+08,1.04456e+08,0,0,0,0,1,1,1,1,104,19,98,98
1291,908,1271,1271,0.0355381,0.0423784,0.0355333,0.0355333,0.100001,1.27325e+08,1.05065e+08,8.45985e+07,7.59075e+07,0,0,0,0,1,1,1,1,104,19,98,98
1291,908,1271,1271,0.0355381,0.0423784,0.0355333,0.0355333,0.5,1.27325e+08,1.05065e+08,7.87405e+07,8.06298e+07,0,0,0,0,1,1,1,1,104,19,98,98
1291,908,1271,1271,0.0355381,0.0423784,0.0355333,0.0355333,1,1.27325e+08,1.05065e+08,7.47137e+07,8.38467e+07,0,0,0,0,1,1,1,1,104,19,98,98
1302,1142,1282,1282,0.0352451,0.0357452,0.0354503,0.0354503,0.0100001,7.63243e+07,6.72171e+07,7.73928e+07,8.04094e+07,0,0,0,0,1,1,1,1,87,3,85,85
1302,1142,1282,1282,0.0352451,0.0357452,0.0354503,0.0354503,0.100001,7.63243e+07,6.72171e+07,8.00529e+07,7.84009e+07,0,0,0,0,1,1,1,1,87,3,85,85
1302,1142,1282,1282,0.0352451,0.0357452,0.0354503,0.0354503,0.5,7.63243e+07,6.72171e+07,7.48942e+07,7.82762e+07,0,0,0,0,1,1,1,1,87,3,85,85
1302,1142,1282,1282,0.0352451,0.0357452,0.0354503,0.0354503,1,7.63243e+07,6.72171e+07,7.15128e+07,7.14193e+07,0,0,0,0,1,1,1,1,87,3,85,85
