IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
462,638,800,589,3.13592,0.11443,0.590711,0.262158,0.0100001,2.4477e+09,1.73308e+09,2.34923e+09,1.60066e+09,0,0,0,0,0,1,0,0,460,113,798,587
462,638,710,655,3.13592,0.11443,2.88417,3.00782,0.100001,2.4477e+09,1.73308e+09,1.8264e+09,1.63093e+09,0,0,0,0,0,1,0,0,460,113,708,653
462,638,602,531,3.13592,0.11443,3.06594,2.7373,0.5,2.4477e+09,1.73308e+09,1.45026e+09,1.26241e+09,0,0,0,0,0,1,0,0,460,113,600,529
462,638,538,532,3.13592,0.11443,2.81157,2.61309,1,2.4477e+09,1.73308e+09,1.27594e+09,1.26195e+09,0,0,0,0,0,1,0,0,460,113,536,530
608,701,808,803,0.432556,0.421011,0.312716,0.367233,0.0100001,8.04189e+08,9.20352e+08,1.79771e+09,1.80189e+09,0,0,0,0,0,0,0,0,606,699,706,707
608,701,792,711,0.432556,0.421011,0.435606,0.201459,0.100001,8.04189e+08,9.20352e+08,1.72211e+09,1.42538e+09,0,0,0,0,0,0,0,0,606,699,669,503
608,701,697,692,0.432556,0.421011,0.225378,0.188488,0.5,8.04189e+08,9.20352e+08,1.62694e+09,1.61641e+09,0,0,0,0,0,0,0,0,606,699,695,690
608,701,689,586,0.432556,0.421011,0.207912,0.636305,1,8.04189e+08,9.20352e+08,1.61064e+09,1.37092e+09,0,0,0,0,0,0,0,0,606,699,687,584
1054,718,811,811,5.80921,4.04945,5.31828,5.32076,0.0100001,1.35598e+09,9.21821e+08,1.86863e+09,1.85744e+09,0,0,0,0,0,0,0,0,1052,716,809,809
1054,718,811,814,5.80921,4.04945,5.32419,5.33919,0.100001,1.35598e+09,9.21821e+08,1.80755e+09,1.80444e+09,0,0,0,0,0,0,0,0,1052,716,809,812
1054,718,813,825,5.80921,4.04945,5.34429,5.4114,0.5,1.35598e+09,9.21821e+08,1.80236e+09,1.82887e+09,0,0,0,0,0,0,0,0,1052,716,811,823
1054,718,815,839,5.80921,4.04945,5.3674,5.48591,1,1.35598e+09,9.21821e+08,1.80643e+09,1.85813e+09,0,0,0,0,0,0,0,0,1052,716,813,837
