IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
460,284,424,424,0.460415,0.229449,0.484577,0.484291,0.0100001,2.45653e+09,1.1121e+09,1.37413e+09,1.2308e+09,0,0,0,0,0,0,0,0,458,282,422,422
460,284,471,470,0.460415,0.229449,0.45443,0.480128,0.100001,2.45653e+09,1.1121e+09,1.29182e+09,1.21943e+09,0,0,0,0,0,0,0,0,458,282,469,468
460,284,124,116,0.460415,0.229449,0.439209,0.449489,0.5,2.45653e+09,1.1121e+09,3.11172e+08,2.96216e+08,0,0,0,0,0,0,0,0,458,282,122,114
460,284,425,392,0.460415,0.229449,0.444454,0.44255,1,2.45653e+09,1.1121e+09,1.08268e+09,9.69566e+08,0,0,0,0,0,0,0,0,458,282,423,390
438,239,385,385,0.465913,0.589561,0.418842,0.414509,0.0100001,6.13143e+08,3.21998e+08,9.13838e+08,9.14157e+08,0,0,0,0,0,0,0,0,436,237,383,383
438,239,424,421,0.465913,0.589561,0.423715,0.43204,0.100001,6.13143e+08,3.21998e+08,1.00733e+09,9.98613e+08,0,0,0,0,0,0,0,0,436,237,422,419
438,239,120,114,0.465913,0.589561,0.471602,0.469074,0.5,6.13143e+08,3.21998e+08,2.82361e+08,2.68315e+08,0,0,0,0,0,0,0,0,436,237,118,112
438,239,384,374,0.465913,0.589561,0.475589,0.473725,1,6.13143e+08,3.21998e+08,9.08277e+08,8.79075e+08,0,0,0,0,0,0,0,0,436,237,382,372
45,199,33,33,1.02842,0.807442,1.04686,1.05698,0.0100001,5.76109e+07,2.60408e+08,7.42505e+07,7.43124e+07,0,0,0,0,0,0,0,0,43,197,31,31
45,199,43,43,1.02842,0.807442,1.03953,1.03565,0.100001,5.76109e+07,2.60408e+08,9.77998e+07,9.79556e+07,0,0,0,0,0,0,0,0,43,197,41,41
45,199,149,137,1.02842,0.807442,1.02103,1.01871,0.5,5.76109e+07,2.60408e+08,3.48275e+08,3.20196e+08,0,0,0,0,0,0,0,0,43,197,147,135
45,199,654,541,1.02842,0.807442,1.01388,1.01353,1,5.76109e+07,2.60408e+08,1.54037e+09,1.27342e+09,0,0,0,0,0,0,0,0,43,197,652,539
396,141,343,343,1.05647,0.630922,1.10093,1.09313,0.0100001,5.18127e+08,1.83476e+08,7.98452e+08,7.97375e+08,0,0,0,0,0,0,0,0,394,139,341,341
396,141,391,390,1.05647,0.630922,1.06819,1.07089,0.100001,5.18127e+08,1.83476e+08,9.10497e+08,9.07639e+08,0,0,0,0,0,0,0,0,394,139,389,388
396,141,190,173,1.05647,0.630922,1.02049,1.02,0.5,5.18127e+08,1.83476e+08,4.39993e+08,4.00366e+08,0,0,0,0,0,0,0,0,394,139,188,171
396,141,886,723,1.05647,0.630922,1.01014,1.01041,1,5.18127e+08,1.83476e+08,2.06589e+09,1.68176e+09,0,0,0,0,0,0,0,0,394,139,884,721
414,233,361,360,0.406356,0.199946,0.42539,0.424433,0.0100001,5.38341e+08,2.98266e+08,8.30599e+08,8.27962e+08,0,0,0,0,0,0,0,0,412,230,359,358
414,233,400,396,0.406356,0.199946,0.418789,0.417286,0.100001,5.38341e+08,2.98266e+08,9.20274e+08,9.10485e+08,0,0,0,0,0,0,0,0,412,230,398,394
414,233,140,131,0.406356,0.199946,0.432704,0.433357,0.5,5.38341e+08,2.98266e+08,3.19218e+08,2.98572e+08,0,0,0,0,0,0,0,0,412,230,138,129
414,233,466,439,0.406356,0.199946,0.461743,0.459632,1,5.38341e+08,2.98266e+08,1.0659e+09,9.85542e+08,0,0,0,0,0,0,0,0,412,230,464,437
277,266,240,240,0.9111,0.38856,0.935936,0.934255,0.0100001,3.42469e+08,3.27252e+08,5.29441e+08,5.29489e+08,0,0,0,0,0,0,0,0,275,264,238,238
277,266,267,268,0.9111,0.38856,0.909083,0.913294,0.100001,3.42469e+08,3.27252e+08,5.89786e+08,5.92091e+08,0,0,0,0,0,0,0,0,275,264,265,266
277,266,165,153,0.9111,0.38856,0.87802,0.878484,0.5,3.42469e+08,3.27252e+08,3.63116e+08,3.36392e+08,0,0,0,0,0,0,0,0,275,264,163,151
277,266,716,605,0.9111,0.38856,0.868421,0.868236,1,3.42469e+08,3.27252e+08,1.58746e+09,1.34219e+09,0,0,0,0,0,0,0,0,275,264,714,603
57,144,64,64,0.711719,0.610724,0.710901,0.716438,0.0100001,6.92064e+07,1.77048e+08,1.38971e+08,1.38963e+08,0,0,0,0,0,0,0,0,55,142,62,62
57,144,64,66,0.711719,0.610724,0.712214,0.71736,0.100001,6.92064e+07,1.77048e+08,1.38823e+08,1.43282e+08,0,0,0,0,0,0,0,0,55,142,62,64
57,144,93,87,0.711719,0.610724,0.700079,0.697478,0.5,6.92064e+07,1.77048e+08,2.03242e+08,1.89971e+08,0,0,0,0,0,0,0,0,55,142,91,85
57,144,380,314,0.711719,0.610724,0.698137,0.698645,1,6.92064e+07,1.77048e+08,8.40508e+08,6.93597e+08,0,0,0,0,0,0,0,0,55,142,378,312
122,258,112,113,1.12329,0.549432,1.13739,1.12129,0.0100001,1.49226e+08,3.16882e+08,2.44944e+08,2.47091e+08,0,0,0,0,0,0,0,0,120,256,110,111
122,258,129,130,1.12329,0.549432,1.12713,1.12059,0.100001,1.49226e+08,3.16882e+08,2.82238e+08,2.84746e+08,0,0,0,0,0,0,0,0,120,256,127,128
122,258,170,150,1.12329,0.549432,1.11594,1.11739,0.5,1.49226e+08,3.16882e+08,3.73262e+08,3.29234e+08,0,0,0,0,0,0,0,0,120,256,168,148
122,258,811,645,1.12329,0.549432,1.11466,1.11521,1,1.49226e+08,3.16882e+08,1.79337e+09,1.42538e+09,0,0,0,0,0,0,0,0,120,256,809,643
