IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
9,174,7,7,0.406842,0.421997,0.408758,0.433506,0.0100001,3.94845e+07,6.71113e+08,3.02373e+07,3.126e+07,0,0,0,0,0,0,0,0,7,172,5,5
9,174,9,9,0.406842,0.421997,0.396793,0.375459,0.100001,3.94845e+07,6.71113e+08,3.90073e+07,3.94978e+07,0,0,0,0,0,0,0,0,7,172,7,7
9,174,21,17,0.406842,0.421997,0.422779,0.421074,0.5,3.94845e+07,6.71113e+08,1.01477e+08,8.11957e+07,0,0,0,0,0,0,0,0,7,172,19,15
9,174,49,39,0.406842,0.421997,0.44081,0.432115,1,3.94845e+07,6.71113e+08,2.28406e+08,1.54115e+08,0,0,0,0,0,0,0,0,7,172,47,37
10,165,7,7,0.409555,0.452663,0.389403,0.367896,0.0100001,1.25408e+07,2.71377e+08,1.33558e+07,1.46844e+07,0,0,0,0,0,0,0,0,8,163,5,5
10,165,8,8,0.409555,0.452663,0.438316,0.430407,0.100001,1.25408e+07,2.71377e+08,1.59936e+07,1.56396e+07,0,0,0,0,0,0,0,0,8,163,6,6
10,165,21,17,0.409555,0.452663,0.420164,0.415793,0.5,1.25408e+07,2.71377e+08,5.13199e+07,4.36913e+07,0,0,0,0,0,0,0,0,8,163,19,15
10,165,49,39,0.409555,0.452663,0.44415,0.434521,1,1.25408e+07,2.71377e+08,1.31553e+08,9.77452e+07,0,0,0,0,0,0,0,0,8,163,47,37
9,150,7,7,0.433387,0.437403,0.36818,0.38857,0.0100001,9.96519e+06,1.91765e+08,1.21448e+07,1.26815e+07,0,0,0,0,0,0,0,0,7,148,5,5
9,150,8,8,0.433387,0.437403,0.412614,0.424544,0.100001,9.96519e+06,1.91765e+08,1.25041e+07,1.45811e+07,0,0,0,0,0,0,0,0,7,148,6,6
9,150,18,15,0.433387,0.437403,0.467442,0.477309,0.5,9.96519e+06,1.91765e+08,4.04359e+07,3.20742e+07,0,0,0,0,0,0,0,0,7,148,16,13
9,150,43,34,0.433387,0.437403,0.474177,0.477456,1,9.96519e+06,1.91765e+08,1.08609e+08,7.89066e+07,0,0,0,0,0,0,0,0,7,148,41,32
10,210,59,56,0.395953,0.32609,0.436639,0.418373,0.0100001,1.1179e+07,2.83083e+08,1.44641e+08,1.36238e+08,0,0,0,0,0,0,0,0,8,208,57,54
10,210,33,36,0.395953,0.32609,0.420841,0.390294,0.100001,1.1179e+07,2.83083e+08,7.28324e+07,8.30644e+07,0,0,0,0,0,0,0,0,8,208,31,34
10,210,18,16,0.395953,0.32609,0.478517,0.449892,0.5,1.1179e+07,2.83083e+08,3.92442e+07,3.49412e+07,0,0,0,0,0,0,0,0,8,208,16,14
10,210,42,34,0.395953,0.32609,0.468076,0.466169,1,1.1179e+07,2.83083e+08,1.03803e+08,8.933e+07,0,0,0,0,0,0,0,0,8,208,40,32
9,170,7,7,0.476552,0.421942,0.408668,0.42904,0.0100001,1.28873e+07,2.17669e+08,8.11753e+06,9.21291e+06,0,0,0,0,0,0,0,0,7,168,5,5
9,170,8,8,0.476552,0.421942,0.413818,0.472856,0.100001,1.28873e+07,2.17669e+08,9.08406e+06,1.03161e+07,0,0,0,0,0,0,0,0,7,168,6,6
9,170,17,15,0.476552,0.421942,0.490049,0.489832,0.5,1.28873e+07,2.17669e+08,2.36102e+07,2.31546e+07,0,0,0,0,0,0,0,0,7,168,15,13
9,170,39,32,0.476552,0.421942,0.502156,0.499044,1,1.28873e+07,2.17669e+08,5.79263e+07,4.53212e+07,0,0,0,0,0,0,0,0,7,168,37,30
8,4,6,6,0.516717,0.448641,0.526472,0.540298,0.0100001,6.15955e+06,2.9162e+06,7.0816e+06,9.38981e+06,0,0,0,0,0,0,0,0,6,2,4,4
8,4,7,7,0.516717,0.448641,0.450063,0.54055,0.100001,6.15955e+06,2.9162e+06,1.0862e+07,8.14659e+06,0,0,0,0,0,0,0,0,6,2,5,5
8,4,14,13,0.516717,0.448641,0.53499,0.489912,0.5,6.15955e+06,2.9162e+06,1.67856e+07,1.91937e+07,0,0,0,0,0,0,0,0,6,2,12,11
8,4,31,26,0.516717,0.448641,0.551285,0.538747,1,6.15955e+06,2.9162e+06,4.57912e+07,3.57405e+07,0,0,0,0,0,0,0,0,6,2,29,24
9,148,6,7,0.436322,0.430435,0.507851,0.360256,0.0100001,7.38007e+06,1.19686e+08,5.34131e+06,7.02757e+06,0,0,0,0,0,0,0,0,7,146,4,5
9,148,7,8,0.436322,0.430435,0.455038,0.397196,0.100001,7.38007e+06,1.19686e+08,7.18634e+06,1.06384e+07,0,0,0,0,0,0,0,0,7,146,5,6
9,148,15,14,0.436322,0.430435,0.502499,0.465831,0.5,7.38007e+06,1.19686e+08,2.21032e+07,1.88886e+07,0,0,0,0,0,0,0,0,7,146,13,12
9,148,34,28,0.436322,0.430435,0.518145,0.523369,1,7.38007e+06,1.19686e+08,5.0186e+07,3.88027e+07,0,0,0,0,0,0,0,0,7,146,32,26
10,180,7,8,0.375139,0.51463,0.435573,0.32324,0.0100001,8.69637e+06,1.45237e+08,7.68395e+06,1.03644e+07,0,0,0,0,0,0,0,0,8,178,5,6
10,180,9,9,0.375139,0.51463,0.402763,0.40447,0.100001,8.69637e+06,1.45237e+08,9.74706e+06,1.08098e+07,0,0,0,0,0,0,0,0,8,178,7,7
10,180,23,19,0.375139,0.51463,0.427334,0.417846,0.5,8.69637e+06,1.45237e+08,3.43221e+07,2.63852e+07,0,0,0,0,0,0,0,0,8,178,21,17
10,180,56,44,0.375139,0.51463,0.430165,0.437137,1,8.69637e+06,1.45237e+08,7.8265e+07,6.7737e+07,0,0,0,0,0,0,0,0,8,178,54,42
10,92,7,7,0.407047,0.416229,0.39411,0.374764,0.0100001,7.33484e+06,7.37105e+07,8.5307e+06,7.63866e+06,0,0,0,0,0,0,0,0,8,90,5,5
10,92,8,8,0.407047,0.416229,0.4191,0.429205,0.100001,7.33484e+06,7.37105e+07,9.97896e+06,1.03272e+07,0,0,0,0,0,0,0,0,8,90,6,6
10,92,19,16,0.407047,0.416229,0.452574,0.436964,0.5,7.33484e+06,7.37105e+07,2.4173e+07,2.17868e+07,0,0,0,0,0,0,0,0,8,90,17,14
10,92,42,33,0.407047,0.416229,0.460374,0.457529,1,7.33484e+06,7.37105e+07,5.98545e+07,4.56016e+07,0,0,0,0,0,0,0,0,8,90,40,31
8,151,7,7,0.397155,0.438028,0.293538,0.312465,0.0100001,4.71763e+06,1.18198e+08,8.50871e+06,8.05464e+06,0,0,0,0,0,0,0,0,6,149,5,5
8,151,7,8,0.397155,0.438028,0.43382,0.361463,0.100001,4.71763e+06,1.18198e+08,7.91686e+06,1.08256e+07,0,0,0,0,0,0,0,0,6,149,5,6
8,151,18,15,0.397155,0.438028,0.438634,0.410314,0.5,4.71763e+06,1.18198e+08,2.27012e+07,2.06757e+07,0,0,0,0,0,0,0,0,6,149,16,13
8,151,42,33,0.397155,0.438028,0.439532,0.442376,1,4.71763e+06,1.18198e+08,5.81861e+07,4.16427e+07,0,0,0,0,0,0,0,0,6,149,40,31
11,211,8,8,0.434124,0.370452,0.353585,0.354491,0.0100001,8.25598e+06,1.71328e+08,9.48643e+06,8.75725e+06,0,0,0,0,0,0,0,0,9,209,6,6
11,211,9,9,0.434124,0.370452,0.398317,0.432601,0.100001,8.25598e+06,1.71328e+08,9.52938e+06,1.02911e+07,0,0,0,0,0,0,0,0,9,209,7,7
11,211,21,18,0.434124,0.370452,0.462273,0.423806,0.5,8.25598e+06,1.71328e+08,2.77724e+07,2.4401e+07,0,0,0,0,0,0,0,0,9,209,19,16
11,211,47,37,0.434124,0.370452,0.459205,0.465315,1,8.25598e+06,1.71328e+08,6.21529e+07,5.00214e+07,0,0,0,0,0,0,0,0,9,209,45,35
9,175,6,7,0.43391,0.406292,0.514405,0.390971,0.0100001,5.72781e+06,1.33437e+08,6.83639e+06,7.55071e+06,0,0,0,0,0,0,0,0,7,173,4,5
9,175,7,8,0.43391,0.406292,0.484887,0.424558,0.100001,5.72781e+06,1.33437e+08,7.68491e+06,8.58634e+06,0,0,0,0,0,0,0,0,7,173,5,6
9,175,15,14,0.43391,0.406292,0.510545,0.478114,0.5,5.72781e+06,1.33437e+08,1.6724e+07,1.73027e+07,0,0,0,0,0,0,0,0,7,173,13,12
9,175,35,29,0.43391,0.406292,0.512986,0.516422,1,5.72781e+06,1.33437e+08,4.84274e+07,3.72586e+07,0,0,0,0,0,0,0,0,7,173,33,27
9,97,7,7,0.472288,0.419945,0.420835,0.450874,0.0100001,5.64762e+06,7.29719e+07,8.48963e+06,7.57083e+06,0,0,0,0,0,0,0,0,7,95,5,5
9,97,9,9,0.472288,0.419945,0.395552,0.371641,0.100001,5.64762e+06,7.29719e+07,8.93372e+06,9.78878e+06,0,0,0,0,0,0,0,0,7,95,7,7
9,97,19,16,0.472288,0.419945,0.480833,0.487096,0.5,5.64762e+06,7.29719e+07,2.33507e+07,2.21916e+07,0,0,0,0,0,0,0,0,7,95,17,14
9,97,42,34,0.472288,0.419945,0.500313,0.487158,1,5.64762e+06,7.29719e+07,5.07016e+07,4.12836e+07,0,0,0,0,0,0,0,0,7,95,40,32
11,121,8,8,0.452385,0.39543,0.365832,0.365424,0.0100001,7.4074e+06,9.03041e+07,8.58245e+06,8.58483e+06,0,0,0,0,0,0,0,0,9,119,6,6
