IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
816,656,931,930,0.0103681,0.0141139,0.0084309,0.00844698,0.0100001,2.52694e+08,1.96292e+08,2.69827e+08,2.3923e+08,0,0,0,0,1,1,1,1,93,41,138,138
816,656,931,931,0.0103681,0.0141139,0.0084309,0.0084309,0.100001,2.52694e+08,1.96292e+08,2.19873e+08,1.99507e+08,0,0,0,0,1,1,1,1,93,41,138,138
816,656,931,931,0.0103681,0.0141139,0.0084309,0.0084309,0.5,2.52694e+08,1.96292e+08,1.36285e+08,1.20276e+08,0,0,0,0,1,1,1,1,93,41,138,138
816,656,931,931,0.0103681,0.0141139,0.0084309,0.0084309,1,2.52694e+08,1.96292e+08,1.13994e+08,1.06934e+08,0,0,0,0,1,1,1,1,93,41,138,138
1738,821,1631,1631,0.0250243,0.0214902,0.02586,0.02586,0.0100001,1.98488e+08,9.03317e+07,1.99822e+08,2.25996e+08,0,0,0,0,1,1,1,1,583,101,578,578
1738,821,1631,1631,0.0250243,0.0214902,0.02586,0.02586,0.100001,1.98488e+08,9.03317e+07,2.25123e+08,2.21551e+08,0,0,0,0,1,1,1,1,583,101,578,578
1738,821,1631,1631,0.0250243,0.0214902,0.02586,0.02586,0.5,1.98488e+08,9.03317e+07,2.19125e+08,2.19681e+08,0,0,0,0,1,1,1,1,583,101,578,578
1738,821,1631,1631,0.0250243,0.0214902,0.02586,0.02586,1,1.98488e+08,9.03317e+07,2.40852e+08,1.76704e+08,0,0,0,0,1,1,1,1,583,101,578,578
1520,949,1113,1113,0.0248394,0.0101115,0.0381123,0.0381123,0.0100001,9.83332e+07,5.68848e+07,8.0825e+07,8.1151e+07,0,0,0,0,1,1,1,1,305,11,239,239
1520,949,1113,1113,0.0248394,0.0101115,0.0381123,0.0381123,0.100001,9.83332e+07,5.68848e+07,8.44179e+07,8.30791e+07,0,0,0,0,1,1,1,1,305,11,239,239
1520,949,1113,1113,0.0248394,0.0101115,0.0381123,0.0381123,0.5,9.83332e+07,5.68848e+07,7.75846e+07,8.0762e+07,0,0,0,0,1,1,1,1,305,11,239,239
1520,949,1113,1113,0.0248394,0.0101115,0.0381123,0.0381123,1,9.83332e+07,5.68848e+07,7.92729e+07,8.3242e+07,0,0,0,0,1,1,1,1,305,11,239,239
1606,905,1528,1528,0.024763,0.000290259,0.0248262,0.0248262,0.0100001,9.71449e+07,5.29384e+07,1.03803e+08,1.02854e+08,0,0,0,0,1,1,1,1,339,174,318,318
1606,905,1528,1528,0.024763,0.000290259,0.0248262,0.0248262,0.100001,9.71449e+07,5.29384e+07,1.04507e+08,9.94639e+07,0,0,0,0,1,1,1,1,339,174,318,318
1606,905,1528,1528,0.024763,0.000290259,0.0248262,0.0248262,0.5,9.71449e+07,5.29384e+07,1.03183e+08,9.89216e+07,0,0,0,0,1,1,1,1,339,174,318,318
1606,905,1528,1528,0.024763,0.000290259,0.0248262,0.0248262,1,9.71449e+07,5.29384e+07,1.02732e+08,1.01007e+08,0,0,0,0,1,1,1,1,339,174,318,318
874,723,1575,1966,0.00754156,0.0177235,0.628693,0.723511,0.100001,4.98085e+07,3.9603e+07,1.49596e+08,1.83483e+08,0,0,0,0,1,1,1,1,100,21,1404,1812
874,723,5617,5617,0.00754156,0.0177235,0.64616,0.64616,0.5,4.98085e+07,3.9603e+07,5.46115e+08,5.28524e+08,0,0,0,0,1,1,1,1,100,21,5451,5451
874,723,5617,5617,0.00754156,0.0177235,0.64616,0.64616,1,4.98085e+07,3.9603e+07,5.16909e+08,5.29774e+08,0,0,0,0,1,1,1,1,100,21,5451,5451
